dataset,split,feature,train_mean,split_mean,train_std,split_std,abs_standardized_mean_shift,abs_log_std_ratio
Unraveled,test,tunnel_id,2.92461318167625e-05,4.5544944441644475e-05,0.009366831742227077,0.011689001694321632,0.0017400560900568962,0.22147341072559357
Unraveled,test,bidirectional_duration_ms,0.4092990756034851,0.39550772309303284,1.4595931768417358,1.364482045173645,0.009448764845728874,0.06738285720348358
Unraveled,test,bidirectional_packets,0.8036671876907349,0.8607765436172485,12.922216415405273,7.075095176696777,0.004419470671564341,0.602367103099823
Unraveled,test,bidirectional_bytes,3.306398391723633,2.4001758098602295,128.24017333984375,61.4840087890625,0.007066604681313038,0.7351277470588684
Unraveled,test,src2dst_duration_ms,0.40913933515548706,0.39517587423324585,1.4600476026535034,1.3644990921020508,0.009563702158629894,0.06768161058425903
Unraveled,test,src2dst_packets,0.5975785255432129,0.6619088649749756,7.218321323394775,5.2860026359558105,0.00891209114342928,0.3115600645542145
Unraveled,test,src2dst_bytes,4.998575687408447,0.8268229365348816,580.2002563476562,17.3363037109375,0.00719019491225481,3.510570526123047
Unraveled,test,dst2src_duration_ms,0.3587140142917633,0.34555917978286743,1.1990946531295776,1.0581766366958618,0.010970639064908028,0.12501953542232513
Unraveled,test,dst2src_packets,0.9243314266204834,0.9738759398460388,19.52326011657715,10.022516250610352,0.0025377171114087105,0.6667724251747131
Unraveled,test,dst2src_bytes,3.1022918224334717,3.066960096359253,46.64790725708008,85.17621612548828,0.0007574128685519099,0.6020941734313965
Unraveled,test,bidirectional_min_ps,0.44966015219688416,0.2501586079597473,3.978513717651367,2.2159454822540283,0.0501447431743145,0.5852291584014893
Unraveled,test,bidirectional_mean_ps,0.3699412941932678,0.321481317281723,1.4635003805160522,1.0844444036483765,0.03311237692832947,0.2997632920742035
Unraveled,test,bidirectional_stddev_ps,0.33458343148231506,0.3232137858867645,0.9985558390617371,0.8174839615821838,0.011386089026927948,0.2000788450241089
Unraveled,test,bidirectional_max_ps,0.38811516761779785,0.38438746333122253,1.03873872756958,0.9260911345481873,0.0035886832047253847,0.11478987336158752
Unraveled,test,src2dst_min_ps,0.35046106576919556,0.14704573154449463,3.9775545597076416,2.214689016342163,0.05114080384373665,0.5855551362037659
Unraveled,test,src2dst_mean_ps,0.30082738399505615,0.2548196315765381,2.4700543880462646,1.6018728017807007,0.01862620934844017,0.4330667555332184
Unraveled,test,src2dst_stddev_ps,0.40263181924819946,0.45484650135040283,1.1451596021652222,1.0231174230575562,0.045595988631248474,0.11268976330757141
Unraveled,test,src2dst_max_ps,0.2685571312904358,0.32469335198402405,1.4007576704025269,1.1850184202194214,0.04007561132311821,0.1672549992799759
Unraveled,test,dst2src_min_ps,0.0904586911201477,0.09537504613399506,0.3604656457901001,0.3238655626773834,0.013638900592923164,0.10706815868616104
Unraveled,test,dst2src_mean_ps,0.3082602620124817,0.2768188416957855,1.4220508337020874,1.0359607934951782,0.02210991270840168,0.3167707622051239
Unraveled,test,dst2src_stddev_ps,0.36064696311950684,0.35236361622810364,0.8745681643486023,0.745818018913269,0.009471356868743896,0.15924860537052155
Unraveled,test,dst2src_max_ps,0.3740619719028473,0.3763873279094696,1.0206090211868286,0.9133893251419067,0.0022784003522247076,0.11099258810281754
Unraveled,test,bidirectional_min_piat_ms,2.0179808139801025,0.7455143332481384,17.573101043701172,12.556986808776855,0.07240989804267883,0.3360922038555145
Unraveled,test,bidirectional_mean_piat_ms,0.3370710611343384,0.28341159224510193,0.9457729458808899,0.7911590337753296,0.05673610046505928,0.17850354313850403
Unraveled,test,bidirectional_stddev_piat_ms,0.31234458088874817,0.3158082962036133,0.586624026298523,0.5591610074043274,0.005904489196836948,0.047946687787771225
Unraveled,test,bidirectional_max_piat_ms,0.21550540626049042,0.21408386528491974,0.39730268716812134,0.37967661023139954,0.0035779797472059727,0.045378535985946655
