configuration_id,study,dataset,condition,view,arm,budget,reference_only,fit_seed,perturbation_seed,source_record_index,source_path,seed,rows,macro_f1,stage_weighted_error,normal_false_attacks,movement_any_attack_recall,negative_support,negative_flags,negative_flag_rate,negative_definition,movement_support,movement_exact_recall,movement_warning_recall,movement_f1,movement_missed_warning_count,exfiltration_support,exfiltration_exact_recall,exfiltration_warning_recall,exfiltration_f1,exfiltration_missed_warning_count,context_selected_fraction,selected_context_harm_count,selected_context_help_count,policy,n,errors,weighted_error_total,benign_false_alerts,movement_missed,exfiltration_missed,movement_as_exfiltration,mean_spend,mean_elapsed,query_rate,mean_queries,mean_delivered,seconds,normal_false_attack_rate,test_rows_with_current_fingerprint_in_training,training_rows_ending_after_first_test_start,chronological_all_fit_before_test,positive,precision,recall,f1,ap,roc_auc,other_label_flags,other_label_flag_rate,target_cost_error
PX082-0010,PX082,UNRAVELED,unperturbed,current_history,time_mixed_anchor,,False,20260924,,10,px082_temporal_audit/METRICS.json,20260924,104051,0.7774042103596384,,39,0.4444444444444444,96098,39,0.0004058357093800079,Author benign flow labels,18,0.4444444444444444,0.4444444444444444,0.25,10,1722,0.7613240418118467,0.7624854819976772,0.8630678077682686,409,,,,,,,,,,,,,,,,,12.489681600010954,0.0004058357093800079,0,10032,False,,,,,,,,,
PX082-0011,PX082,UNRAVELED,unperturbed,current_history,conventional_random,,False,20260924,,11,px082_temporal_audit/METRICS.json,20260924,210226,0.8451470572631403,,42,0.5588235294117647,191515,42,0.00021930397096833146,Author benign flow labels,34,0.5588235294117647,0.5588235294117647,0.40860215053763443,15,3582,0.9718034617532105,0.9980457844779452,0.9773971641162431,7,,,,,,,,,,,,,,,,,16.145275899907574,0.00021930397096833146,85120,26760,False,,,,,,,,,
PX082-0012,PX082,UNRAVELED,unperturbed,current,past_only_anchor,,False,20260925,,12,px082_temporal_audit/METRICS.json,20260925,104051,0.7413896799289614,,32,0.3333333333333333,96098,32,0.00033299340256821164,Author benign flow labels,18,0.3333333333333333,0.33333333333333337,0.23076923076923078,12,1722,0.6724738675958188,0.673054587688734,0.7548891786179922,563,,,,,,,,,,,,,,,,,6.839525100076571,0.00033299340256821164,0,0,True,,,,,,,,,
PX082-0013,PX082,UNRAVELED,unperturbed,current,time_mixed_anchor,,False,20260925,,13,px082_temporal_audit/METRICS.json,20260925,104051,0.7859756483115482,,150,0.5,96098,150,0.001560906574538492,Author benign flow labels,18,0.5,0.5,0.21951219512195122,9,1722,0.9889663182346109,0.9924506387921022,0.9362286970863112,13,,,,,,,,,,,,,,,,,9.078386800014414,0.001560906574538492,0,9999,False,,,,,,,,,
PX082-0014,PX082,UNRAVELED,unperturbed,current,conventional_random,,False,20260925,,14,px082_temporal_audit/METRICS.json,20260925,210226,0.8110951476436759,,81,0.6176470588235294,191515,81,0.0004229433725817821,Author benign flow labels,34,0.6176470588235294,0.6176470588235294,0.3181818181818182,13,3582,0.9226689000558347,0.9972082635399219,0.9407913464275548,10,,,,,,,,,,,,,,,,,15.207981000072323,0.0004229433725817821,85044,26760,False,,,,,,,,,
PX082-0015,PX082,UNRAVELED,unperturbed,current_history,past_only_anchor,,False,20260925,,15,px082_temporal_audit/METRICS.json,20260925,104051,0.7658718328295571,,14,0.3333333333333333,96098,14,0.0001456846136235926,Author benign flow labels,18,0.3333333333333333,0.33333333333333337,0.3157894736842105,12,1722,0.6602787456445993,0.6684088269454123,0.7656565656565657,571,,,,,,,,,,,,,,,,,12.663563800044358,0.0001456846136235926,0,0,True,,,,,,,,,
PX082-0016,PX082,UNRAVELED,unperturbed,current_history,time_mixed_anchor,,False,20260925,,16,px082_temporal_audit/METRICS.json,20260925,104051,0.8176787300480772,,53,0.6111111111111112,96098,53,0.0005515203230036005,Author benign flow labels,18,0.6111111111111112,0.6111111111111112,0.2894736842105263,7,1722,0.9831591173054588,0.9843205574912892,0.9837303893085415,27,,,,,,,,,,,,,,,,,9.557820599991828,0.0005515203230036005,0,9999,False,,,,,,,,,
PX082-0017,PX082,UNRAVELED,unperturbed,current_history,conventional_random,,False,20260925,,17,px082_temporal_audit/METRICS.json,20260925,210226,0.842340127240355,,68,0.7352941176470589,191515,68,0.00035506357204396523,Author benign flow labels,34,0.7352941176470589,0.7352941176470589,0.4032258064516129,9,3582,0.9748743718592965,0.9963707426018984,0.972972972972973,13,,,,,,,,,,,,,,,,,14.982485999935307,0.00035506357204396523,85044,26760,False,,,,,,,,,
PX083-0000,PX083,casino,clean,,current,,False,,20260920,0,px083_policy_transfer/results/METRICS.json,,920,,,,,903,7,0.007751937984496124,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.6666666666666666,0.8235294117647058,0.7368421052631579,0.8674180483004013,0.960719171389486,7,0.007751937984496124,0.020652173913043477
PX083-0001,PX083,casino,clean,,context,,False,,20260920,1,px083_policy_transfer/results/METRICS.json,,920,,,,,903,16,0.017718715393133997,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.4666666666666667,0.8235294117647058,0.5957446808510638,0.8522436792934762,0.976157905022474,16,0.017718715393133997,0.030434782608695653
PX083-0002,PX083,casino,clean,,fixed_fusion,,False,,20260920,2,px083_policy_transfer/results/METRICS.json,,920,,,,,903,8,0.008859357696566999,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.6363636363636364,0.8235294117647058,0.717948717948718,0.8606314785559049,0.9711419451501531,8,0.008859357696566999,0.021739130434782608
PX083-0003,PX083,casino,clean,,mixed_dropout,,False,,20260920,3,px083_policy_transfer/results/METRICS.json,,920,,,,,903,17,0.018826135105204873,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.45161290322580644,0.8235294117647058,0.5833333333333334,0.8438442464409793,0.9693179597420364,17,0.018826135105204873,0.03152173913043478
PX083-0004,PX083,casino,clean,,confidence_gate,,False,,20260920,4,px083_policy_transfer/results/METRICS.json,,920,,,,,903,8,0.008859357696566999,Other author technique labels; not verified benign,,,,,,,,,,,0.6260869565217392,,,,,,,,,,,,,,,,,,,,,17,0.6363636363636364,0.8235294117647058,0.717948717948718,0.8716877511874316,0.9684059670379781,8,0.008859357696566999,0.021739130434782608
PX083-0005,PX083,casino,clean,,ordinary_gate,,False,,20260920,5,px083_policy_transfer/results/METRICS.json,,920,,,,,903,7,0.007751937984496124,Other author technique labels; not verified benign,,,,,,,,,,,0.5152173913043478,,,,,,,,,,,,,,,,,,,,,17,0.6666666666666666,0.8235294117647058,0.7368421052631579,0.8671529436746829,0.9682105400299655,7,0.007751937984496124,0.020652173913043477
PX083-0006,PX083,casino,clean,,target_cost_gate,,False,,20260920,6,px083_policy_transfer/results/METRICS.json,,920,,,,,903,16,0.017718715393133997,Other author technique labels; not verified benign,,,,,,,,,,,0.42934782608695654,,,,,,,,,,,,,,,,,,,,,17,0.4666666666666667,0.8235294117647058,0.5957446808510638,0.8579928937314336,0.9667122663018696,16,0.017718715393133997,0.030434782608695653
PX083-0007,PX083,casino,random_25,,current,,False,,20260920,7,px083_policy_transfer/results/METRICS.json,,920,,,,,903,41,0.04540420819490587,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.2545454545454545,0.8235294117647058,0.3888888888888889,0.7483078117106412,0.9469741384926064,41,0.04540420819490587,0.057608695652173914
PX083-0008,PX083,casino,random_25,,context,,False,,20260920,8,px083_policy_transfer/results/METRICS.json,,920,,,,,903,27,0.029900332225913623,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.34146341463414637,0.8235294117647058,0.4827586206896552,0.7802181920596466,0.9621523027815777,27,0.029900332225913623,0.042391304347826085
PX083-0009,PX083,casino,random_25,,fixed_fusion,,False,,20260920,9,px083_policy_transfer/results/METRICS.json,,920,,,,,903,29,0.03211517165005537,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.32558139534883723,0.8235294117647058,0.4666666666666667,0.7699083314222467,0.95531235750114,29,0.03211517165005537,0.04456521739130435
PX083-0010,PX083,casino,random_25,,mixed_dropout,,False,,20260920,10,px083_policy_transfer/results/METRICS.json,,920,,,,,903,27,0.029900332225913623,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.34146341463414637,0.8235294117647058,0.4827586206896552,0.813253439384234,0.956484919549215,27,0.029900332225913623,0.042391304347826085
PX083-0011,PX083,casino,random_25,,confidence_gate,,False,,20260920,11,px083_policy_transfer/results/METRICS.json,,920,,,,,903,29,0.03211517165005537,Other author technique labels; not verified benign,,,,,,,,,,,0.6293478260869565,,,,,,,,,,,,,,,,,,,,,17,0.32558139534883723,0.8235294117647058,0.4666666666666667,0.7610750521846636,0.9539443684450524,29,0.03211517165005537,0.04456521739130435
PX083-0012,PX083,casino,random_25,,ordinary_gate,,False,,20260920,12,px083_policy_transfer/results/METRICS.json,,920,,,,,903,41,0.04540420819490587,Other author technique labels; not verified benign,,,,,,,,,,,0.558695652173913,,,,,,,,,,,,,,,,,,,,,17,0.2545454545454545,0.8235294117647058,0.3888888888888889,0.7741521011558115,0.9534883720930233,41,0.04540420819490587,0.057608695652173914
PX083-0013,PX083,casino,random_25,,target_cost_gate,,False,,20260920,13,px083_policy_transfer/results/METRICS.json,,920,,,,,903,27,0.029900332225913623,Other author technique labels; not verified benign,,,,,,,,,,,0.5163043478260869,,,,,,,,,,,,,,,,,,,,,17,0.34146341463414637,0.8235294117647058,0.4827586206896552,0.7823999714575612,0.9536837991010357,27,0.029900332225913623,0.042391304347826085
PX083-0014,PX083,casino,random_25,,current,,False,,20260921,14,px083_policy_transfer/results/METRICS.json,,920,,,,,903,43,0.047619047619047616,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.2711864406779661,0.9411764705882353,0.42105263157894735,0.8344426149900934,0.9559637808611816,43,0.047619047619047616,0.051086956521739134
PX083-0015,PX083,casino,random_25,,context,,False,,20260921,15,px083_policy_transfer/results/METRICS.json,,920,,,,,903,19,0.021040974529346623,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.42424242424242425,0.8235294117647058,0.56,0.8143565506127978,0.9704905217901114,19,0.021040974529346623,0.03369565217391304
PX083-0016,PX083,casino,random_25,,fixed_fusion,,False,,20260921,16,px083_policy_transfer/results/METRICS.json,,920,,,,,903,27,0.029900332225913623,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.35714285714285715,0.8823529411764706,0.5084745762711864,0.8304869556970398,0.9647579962217445,27,0.029900332225913623,0.03804347826086957
PX083-0017,PX083,casino,random_25,,mixed_dropout,,False,,20260921,17,px083_policy_transfer/results/METRICS.json,,920,,,,,903,15,0.016611295681063124,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.4827586206896552,0.8235294117647058,0.6086956521739131,0.8148667040618678,0.9675591166699238,15,0.016611295681063124,0.029347826086956522
PX083-0018,PX083,casino,random_25,,confidence_gate,,False,,20260921,18,px083_policy_transfer/results/METRICS.json,,920,,,,,903,27,0.029900332225913623,Other author technique labels; not verified benign,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,17,0.35714285714285715,0.8823529411764706,0.5084745762711864,0.8263305645763818,0.9578529086053026,27,0.029900332225913623,0.03804347826086957
PX083-0019,PX083,casino,random_25,,ordinary_gate,,False,,20260921,19,px083_policy_transfer/results/METRICS.json,,920,,,,,903,43,0.047619047619047616,Other author technique labels; not verified benign,,,,,,,,,,,0.5510869565217391,,,,,,,,,,,,,,,,,,,,,17,0.2711864406779661,0.9411764705882353,0.42105263157894735,0.8206848539106363,0.958374047293336,43,0.047619047619047616,0.051086956521739134
PX083-0020,PX083,casino,random_25,,target_cost_gate,,False,,20260921,20,px083_policy_transfer/results/METRICS.json,,920,,,,,903,19,0.021040974529346623,Other author technique labels; not verified benign,,,,,,,,,,,0.5076086956521739,,,,,,,,,,,,,,,,,,,,,17,0.42424242424242425,0.8235294117647058,0.56,0.8161858933276225,0.956484919549215,19,0.021040974529346623,0.03369565217391304
PX083-0021,PX083,casino,random_25,,current,,False,,20260922,21,px083_policy_transfer/results/METRICS.json,,920,,,,,903,41,0.04540420819490587,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.2545454545454545,0.8235294117647058,0.3888888888888889,0.7942262356715702,0.9837795583349619,41,0.04540420819490587,0.057608695652173914
PX083-0022,PX083,casino,random_25,,context,,False,,20260922,22,px083_policy_transfer/results/METRICS.json,,920,,,,,903,21,0.023255813953488372,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.4,0.8235294117647058,0.5384615384615384,0.8138149515611992,0.9815647189108202,21,0.023255813953488372,0.035869565217391305
PX083-0023,PX083,casino,random_25,,fixed_fusion,,False,,20260922,23,px083_policy_transfer/results/METRICS.json,,920,,,,,903,35,0.03875968992248062,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.2857142857142857,0.8235294117647058,0.42424242424242425,0.816605714145,0.9832584196469286,35,0.03875968992248062,0.051086956521739134
PX083-0024,PX083,casino,random_25,,mixed_dropout,,False,,20260922,24,px083_policy_transfer/results/METRICS.json,,920,,,,,903,20,0.0221483942414175,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.4117647058823529,0.8235294117647058,0.5490196078431373,0.8046606166833207,0.9627385838056153,20,0.0221483942414175,0.034782608695652174
PX083-0025,PX083,casino,random_25,,confidence_gate,,False,,20260922,25,px083_policy_transfer/results/METRICS.json,,920,,,,,903,35,0.03875968992248062,Other author technique labels; not verified benign,,,,,,,,,,,0.6369565217391304,,,,,,,,,,,,,,,,,,,,,17,0.2857142857142857,0.8235294117647058,0.42424242424242425,0.8089682046532974,0.9839098430069703,35,0.03875968992248062,0.051086956521739134
PX083-0026,PX083,casino,random_25,,ordinary_gate,,False,,20260922,26,px083_policy_transfer/results/METRICS.json,,920,,,,,903,41,0.04540420819490587,Other author technique labels; not verified benign,,,,,,,,,,,0.5597826086956522,,,,,,,,,,,,,,,,,,,,,17,0.2545454545454545,0.8235294117647058,0.3888888888888889,0.8126148597216465,0.983453846654941,41,0.04540420819490587,0.057608695652173914
PX083-0027,PX083,casino,random_25,,target_cost_gate,,False,,20260922,27,px083_policy_transfer/results/METRICS.json,,920,,,,,903,21,0.023255813953488372,Other author technique labels; not verified benign,,,,,,,,,,,0.5076086956521739,,,,,,,,,,,,,,,,,,,,,17,0.4,0.8235294117647058,0.5384615384615384,0.81778136619724,0.9839098430069702,21,0.023255813953488372,0.035869565217391305
PX083-0028,PX083,casino,random_50,,current,,False,,20260920,28,px083_policy_transfer/results/METRICS.json,,920,,,,,903,88,0.09745293466223699,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.13725490196078433,0.8235294117647058,0.23529411764705882,0.6734134967226401,0.9336851019477558,88,0.09745293466223699,0.10869565217391304
PX083-0029,PX083,casino,random_50,,context,,False,,20260920,29,px083_policy_transfer/results/METRICS.json,,920,,,,,903,55,0.06090808416389812,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.19117647058823528,0.7647058823529411,0.3058823529411765,0.7220505239493853,0.939157058172106,55,0.06090808416389812,0.07717391304347826
PX083-0030,PX083,casino,random_50,,fixed_fusion,,False,,20260920,30,px083_policy_transfer/results/METRICS.json,,920,,,,,903,71,0.07862679955703211,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.16470588235294117,0.8235294117647058,0.27450980392156865,0.694181303339973,0.9358347990358935,71,0.07862679955703211,0.09021739130434783
PX083-0031,PX083,casino,random_50,,mixed_dropout,,False,,20260920,31,px083_policy_transfer/results/METRICS.json,,920,,,,,903,48,0.053156146179401995,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.21311475409836064,0.7647058823529411,0.3333333333333333,0.7731988424488405,0.9358999413718976,48,0.053156146179401995,0.06956521739130435
PX083-0032,PX083,casino,random_50,,confidence_gate,,False,,20260920,32,px083_policy_transfer/results/METRICS.json,,920,,,,,903,71,0.07862679955703211,Other author technique labels; not verified benign,,,,,,,,,,,0.5880434782608696,,,,,,,,,,,,,,,,,,,,,17,0.16470588235294117,0.8235294117647058,0.27450980392156865,0.6802999023596619,0.9388313464920851,71,0.07862679955703211,0.09021739130434783
PX083-0033,PX083,casino,random_50,,ordinary_gate,,False,,20260920,33,px083_policy_transfer/results/METRICS.json,,920,,,,,903,88,0.09745293466223699,Other author technique labels; not verified benign,,,,,,,,,,,0.5456521739130434,,,,,,,,,,,,,,,,,,,,,17,0.13725490196078433,0.8235294117647058,0.23529411764705882,0.7126031686530365,0.9394827698521269,88,0.09745293466223699,0.10869565217391304
PX083-0034,PX083,casino,random_50,,target_cost_gate,,False,,20260920,34,px083_policy_transfer/results/METRICS.json,,920,,,,,903,55,0.06090808416389812,Other author technique labels; not verified benign,,,,,,,,,,,0.5641304347826087,,,,,,,,,,,,,,,,,,,,,17,0.19117647058823528,0.7647058823529411,0.3058823529411765,0.7216607545718992,0.9405901895641978,55,0.06090808416389812,0.07717391304347826
PX083-0035,PX083,casino,random_50,,current,,False,,20260921,35,px083_policy_transfer/results/METRICS.json,,920,,,,,903,98,0.10852713178294573,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.13274336283185842,0.8823529411764706,0.23076923076923078,0.6187697226400014,0.9326753957396912,98,0.10852713178294573,0.11521739130434783
PX083-0036,PX083,casino,random_50,,context,,False,,20260921,36,px083_policy_transfer/results/METRICS.json,,920,,,,,903,45,0.04983388704318937,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.22413793103448276,0.7647058823529411,0.3466666666666667,0.716919256762103,0.9490912644127418,45,0.04983388704318937,0.06630434782608696
PX083-0037,PX083,casino,random_50,,fixed_fusion,,False,,20260921,37,px083_policy_transfer/results/METRICS.json,,920,,,,,903,67,0.07419712070874862,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.1728395061728395,0.8235294117647058,0.2857142857142857,0.6693547281130605,0.9421861767962999,67,0.07419712070874862,0.08586956521739131
PX083-0038,PX083,casino,random_50,,mixed_dropout,,False,,20260921,38,px083_policy_transfer/results/METRICS.json,,920,,,,,903,37,0.04097452934662237,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.26,0.7647058823529411,0.3880597014925373,0.7783323300212533,0.9612077389095173,37,0.04097452934662237,0.057608695652173914
PX083-0039,PX083,casino,random_50,,confidence_gate,,False,,20260921,39,px083_policy_transfer/results/METRICS.json,,920,,,,,903,67,0.07419712070874862,Other author technique labels; not verified benign,,,,,,,,,,,0.5956521739130435,,,,,,,,,,,,,,,,,,,,,17,0.1728395061728395,0.8235294117647058,0.2857142857142857,0.6275897619682244,0.9357370855318871,67,0.07419712070874862,0.08586956521739131
PX083-0040,PX083,casino,random_50,,ordinary_gate,,False,,20260921,40,px083_policy_transfer/results/METRICS.json,,920,,,,,903,98,0.10852713178294573,Other author technique labels; not verified benign,,,,,,,,,,,0.5380434782608695,,,,,,,,,,,,,,,,,,,,,17,0.13274336283185842,0.8823529411764706,0.23076923076923078,0.7239210226094923,0.9401667643801707,98,0.10852713178294573,0.11521739130434783
PX083-0041,PX083,casino,random_50,,target_cost_gate,,False,,20260921,41,px083_policy_transfer/results/METRICS.json,,920,,,,,903,45,0.04983388704318937,Other author technique labels; not verified benign,,,,,,,,,,,0.5771739130434783,,,,,,,,,,,,,,,,,,,,,17,0.22413793103448276,0.7647058823529411,0.3466666666666667,0.7170139589091871,0.936844505243958,45,0.04983388704318937,0.06630434782608696
PX083-0042,PX083,casino,random_50,,current,,False,,20260922,42,px083_policy_transfer/results/METRICS.json,,920,,,,,903,98,0.10852713178294573,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.14035087719298245,0.9411764705882353,0.24427480916030533,0.6723112301275921,0.9739430655983323,98,0.10852713178294573,0.1108695652173913
PX083-0043,PX083,casino,random_50,,context,,False,,20260922,43,px083_policy_transfer/results/METRICS.json,,920,,,,,903,59,0.06533776301218161,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.20270270270270271,0.8823529411764706,0.32967032967032966,0.7240673667590735,0.9752459123184157,59,0.06533776301218161,0.07282608695652174
PX083-0044,PX083,casino,random_50,,fixed_fusion,,False,,20260922,44,px083_policy_transfer/results/METRICS.json,,920,,,,,903,79,0.08748615725359911,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.1595744680851064,0.8823529411764706,0.2702702702702703,0.7166109533519401,0.9752459123184158,79,0.08748615725359911,0.09456521739130434
PX083-0045,PX083,casino,random_50,,mixed_dropout,,False,,20260922,45,px083_policy_transfer/results/METRICS.json,,920,,,,,903,44,0.048726467331118496,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.2413793103448276,0.8235294117647058,0.37333333333333335,0.7668923147950835,0.9697088137580614,44,0.048726467331118496,0.06086956521739131
PX083-0046,PX083,casino,random_50,,confidence_gate,,False,,20260922,46,px083_policy_transfer/results/METRICS.json,,920,,,,,903,79,0.08748615725359911,Other author technique labels; not verified benign,,,,,,,,,,,0.6010869565217392,,,,,,,,,,,,,,,,,,,,,17,0.1595744680851064,0.8823529411764706,0.2702702702702703,0.7022500969578549,0.9737476385903199,79,0.08748615725359911,0.09456521739130434
PX083-0047,PX083,casino,random_50,,ordinary_gate,,False,,20260922,47,px083_policy_transfer/results/METRICS.json,,920,,,,,903,98,0.10852713178294573,Other author technique labels; not verified benign,,,,,,,,,,,0.5619565217391305,,,,,,,,,,,,,,,,,,,,,17,0.14035087719298245,0.9411764705882353,0.24427480916030533,0.7177073741563026,0.976483616702495,98,0.10852713178294573,0.1108695652173913
PX083-0048,PX083,casino,random_50,,target_cost_gate,,False,,20260922,48,px083_policy_transfer/results/METRICS.json,,920,,,,,903,59,0.06533776301218161,Other author technique labels; not verified benign,,,,,,,,,,,0.5891304347826087,,,,,,,,,,,,,,,,,,,,,17,0.20270270270270271,0.8823529411764706,0.32967032967032966,0.7246267068015182,0.9760927626864699,59,0.06533776301218161,0.07282608695652174
PX083-0049,PX083,casino,random_75,,current,,False,,20260920,49,px083_policy_transfer/results/METRICS.json,,920,,,,,903,149,0.16500553709856036,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.056962025316455694,0.5294117647058824,0.10285714285714286,0.39260941305993563,0.7441534753436259,149,0.16500553709856036,0.1967391304347826
PX083-0050,PX083,casino,random_75,,context,,False,,20260920,50,px083_policy_transfer/results/METRICS.json,,920,,,,,903,98,0.10852713178294573,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.07547169811320754,0.47058823529411764,0.13008130081300814,0.45776902611420917,0.7438929059996091,98,0.10852713178294573,0.14565217391304347
PX083-0051,PX083,casino,random_75,,fixed_fusion,,False,,20260920,51,px083_policy_transfer/results/METRICS.json,,920,,,,,903,125,0.13842746400885936,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.06716417910447761,0.5294117647058824,0.11920529801324503,0.40945754781190025,0.7461728877597551,125,0.13842746400885936,0.17065217391304346
PX083-0052,PX083,casino,random_75,,mixed_dropout,,False,,20260920,52,px083_policy_transfer/results/METRICS.json,,920,,,,,903,83,0.09191583610188261,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.08791208791208792,0.47058823529411764,0.14814814814814814,0.4947104036681211,0.7666927236010684,83,0.09191583610188261,0.12934782608695652
PX083-0053,PX083,casino,random_75,,confidence_gate,,False,,20260920,53,px083_policy_transfer/results/METRICS.json,,920,,,,,903,125,0.13842746400885936,Other author technique labels; not verified benign,,,,,,,,,,,0.3923913043478261,,,,,,,,,,,,,,,,,,,,,17,0.06716417910447761,0.5294117647058824,0.11920529801324503,0.3983158471161139,0.744283760015634,125,0.13842746400885936,0.17065217391304346
PX083-0054,PX083,casino,random_75,,ordinary_gate,,False,,20260920,54,px083_policy_transfer/results/METRICS.json,,920,,,,,903,149,0.16500553709856036,Other author technique labels; not verified benign,,,,,,,,,,,0.43369565217391304,,,,,,,,,,,,,,,,,,,,,17,0.056962025316455694,0.5294117647058824,0.10285714285714286,0.4585600057990803,0.748062015503876,149,0.16500553709856036,0.1967391304347826
PX083-0055,PX083,casino,random_75,,target_cost_gate,,False,,20260920,55,px083_policy_transfer/results/METRICS.json,,920,,,,,903,98,0.10852713178294573,Other author technique labels; not verified benign,,,,,,,,,,,0.5032608695652174,,,,,,,,,,,,,,,,,,,,,17,0.07547169811320754,0.47058823529411764,0.13008130081300814,0.4582617763508846,0.7474105921438343,98,0.10852713178294573,0.14565217391304347
PX083-0056,PX083,casino,random_75,,current,,False,,20260921,56,px083_policy_transfer/results/METRICS.json,,920,,,,,903,138,0.15282392026578073,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.08,0.7058823529411765,0.1437125748502994,0.5015141782662651,0.792717086834734,138,0.15282392026578073,0.17173913043478262
PX083-0057,PX083,casino,random_75,,context,,False,,20260921,57,px083_policy_transfer/results/METRICS.json,,920,,,,,903,80,0.08859357696567,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.12087912087912088,0.6470588235294118,0.2037037037037037,0.5474870892372454,0.798547325907107,80,0.08859357696567,0.11304347826086956
PX083-0058,PX083,casino,random_75,,fixed_fusion,,False,,20260921,58,px083_policy_transfer/results/METRICS.json,,920,,,,,903,103,0.11406423034330011,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.09649122807017543,0.6470588235294118,0.16793893129770993,0.5252005097858692,0.7953553514429028,103,0.11406423034330011,0.13804347826086957
PX083-0059,PX083,casino,random_75,,mixed_dropout,,False,,20260921,59,px083_policy_transfer/results/METRICS.json,,920,,,,,903,67,0.07419712070874862,Other author technique labels; not verified benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.12987012987012986,0.5882352941176471,0.2127659574468085,0.5379471113333646,0.809230669011791,67,0.07419712070874862,0.10326086956521739
PX083-0060,PX083,casino,random_75,,confidence_gate,,False,,20260921,60,px083_policy_transfer/results/METRICS.json,,920,,,,,903,103,0.11406423034330011,Other author technique labels; not verified benign,,,,,,,,,,,0.44565217391304346,,,,,,,,,,,,,,,,,,,,,17,0.09649122807017543,0.6470588235294118,0.16793893129770993,0.5011944321450175,0.7934336525307797,103,0.11406423034330011,0.13804347826086957
PX083-0061,PX083,casino,random_75,,ordinary_gate,,False,,20260921,61,px083_policy_transfer/results/METRICS.json,,920,,,,,903,138,0.15282392026578073,Other author technique labels; not verified benign,,,,,,,,,,,0.4532608695652174,,,,,,,,,,,,,,,,,,,,,17,0.08,0.7058823529411765,0.1437125748502994,0.5481250132219307,0.7974073350270341,138,0.15282392026578073,0.17173913043478262
