study,dataset,condition,view,arm,budget,reference_only,n_views,mean_definition,rows,macro_f1,stage_weighted_error,normal_false_attacks,movement_any_attack_recall,negative_support,negative_flags,negative_flag_rate,movement_support,movement_exact_recall,movement_warning_recall,movement_f1,movement_missed_warning_count,exfiltration_support,exfiltration_exact_recall,exfiltration_warning_recall,exfiltration_f1,exfiltration_missed_warning_count,context_selected_fraction,selected_context_harm_count,selected_context_help_count,n,errors,weighted_error_total,benign_false_alerts,movement_missed,exfiltration_missed,movement_as_exfiltration,mean_spend,mean_elapsed,query_rate,mean_queries,mean_delivered,seconds,normal_false_attack_rate,test_rows_with_current_fingerprint_in_training,training_rows_ending_after_first_test_start,positive,precision,recall,f1,ap,roc_auc,other_label_flags,other_label_flag_rate,target_cost_error
PX083,camlds,clean,,current,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3329,0.8101727914334388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.025468384074941453,0.87,0.04948805460750853,0.02380494954929556,0.5087320515940618,3329,0.8101727914334388,0.8032786885245902
PX083,camlds,clean,,context,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3108,0.7563884156729132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02753441802252816,0.88,0.05339805825242718,0.02773794427482751,0.5594755414942808,3108,0.7563884156729132,0.7498218104062723
PX083,camlds,clean,,fixed_fusion,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3171,0.7717206132879046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02700214789812826,0.88,0.052396546591247393,0.02485768128155143,0.5380761742516428,3171,0.7717206132879046,0.7647897362794013
PX083,camlds,clean,,mixed_dropout,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3038,0.7393526405451448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.027217419148254884,0.85,0.05274588892336333,0.027590189676380616,0.566019712825505,3038,0.7393526405451448,0.7360418151579948
PX083,camlds,clean,,confidence_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3171,0.7717206132879046,,,,,,,,,,,0.3483012592064623,,,,,,,,,,,,,,,,,,,100,0.02700214789812826,0.88,0.052396546591247393,0.02499252619271254,0.5347992212217084,3171,0.7717206132879046,0.7647897362794013
PX083,camlds,clean,,ordinary_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3325,0.8091993185689949,,,,,,,,,,,0.31693989071038253,,,,,,,,,,,,,,,,,,,100,0.025498241500586168,0.87,0.049544419134396354,0.023389017098576898,0.5069968362131906,3325,0.8091993185689949,0.802328344024709
PX083,camlds,clean,,target_cost_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3108,0.7563884156729132,,,,,,,,,,,0.9705393205036826,,,,,,,,,,,,,,,,,,,100,0.02753441802252816,0.88,0.05339805825242718,0.027734248623616765,0.5593076174251642,3108,0.7563884156729132,0.7498218104062723
PX083,camlds,random_25,,current,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2023.3333333333333,0.4924150239312079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.023799885044164488,0.49333333333333335,0.04540908021591047,0.024084035341271386,0.5063807090127362,2023.3333333333333,0.4924150239312079,0.5288667141838916
PX083,camlds,random_25,,context,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2474.3333333333335,0.602174089397258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.024324490961295686,0.6166666666666667,0.04680263112946242,0.02898670045510414,0.5239186338930802,2474.3333333333335,0.602174089397258,0.6242971410469629
PX083,camlds,random_25,,fixed_fusion,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2323,0.5653443660257971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.024767266604294156,0.59,0.04753888612268495,0.025914417395436148,0.5159377788594143,2323,0.5653443660257971,0.5908766928011404
PX083,camlds,random_25,,mixed_dropout,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2967.3333333333335,0.7221546199399692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.026573094517662425,0.81,0.05145800452268012,0.02593956220231269,0.5317080392634056,2967.3333333333335,0.7221546199399692,0.7230537736596183
PX083,camlds,random_25,,confidence_gate,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2323,0.5653443660257971,,,,,,,,,,,0.6177239249227845,,,,,,,,,,,,,,,,,,,100,0.024767266604294156,0.59,0.04753888612268495,0.028555529650912875,0.5208911332846596,2323,0.5653443660257971,0.5908766928011404
PX083,camlds,random_25,,ordinary_gate,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2020,0.49160379654417136,,,,,,,,,,,0.14484834085689396,,,,,,,,,,,,,,,,,,,100,0.02383798185731842,0.49333333333333335,0.04547841489764569,0.02477838585209166,0.5163981504015576,2020,0.49160379654417136,0.5280747604339907
PX083,camlds,random_25,,target_cost_gate,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2474.3333333333335,0.602174089397258,,,,,,,,,,,0.9013225627623347,,,,,,,,,,,,,,,,,,,100,0.024324490961295686,0.6166666666666667,0.04680263112946242,0.028991262608268557,0.5242232497769125,2474.3333333333335,0.602174089397258,0.6242971410469629
PX083,camlds,random_50,,current,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,1112.3333333333333,0.2707065790541089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02458617390165457,0.27999999999999997,0.04519979752818589,0.024838602186742637,0.5100709823963657,1112.3333333333333,0.2707065790541089,0.3326997703334125
PX083,camlds,random_50,,context,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2022.6666666666667,0.4922527784538006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.024591098500478054,0.51,0.04691977869071976,0.029630407233356842,0.5277399204997161,2022.6666666666667,0.4922527784538006,0.5271244159341094
PX083,camlds,random_50,,fixed_fusion,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,1760.6666666666667,0.4284903058327249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02491188476365882,0.45,0.04720980810972511,0.02997162061744716,0.5214050458343473,1760.6666666666667,0.4284903058327249,0.47057891819117764
PX083,camlds,random_50,,mixed_dropout,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2724,0.6629350206862984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.025412894116736372,0.71,0.049069357571145944,0.026210295815346202,0.5278648495173197,2724,0.6629350206862984,0.674744594915657
PX083,camlds,random_50,,confidence_gate,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,1760.6666666666667,0.4284903058327249,,,,,,,,,,,0.5183337293102083,,,,,,,,,,,,,,,,,,,100,0.02491188476365882,0.45,0.04720980810972511,0.029250195998734737,0.524599253670804,1760.6666666666667,0.4284903058327249,0.47057891819117764
PX083,camlds,random_50,,ordinary_gate,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,1111,0.27038208809929426,,,,,,,,,,,0.11649639661043795,,,,,,,,,,,,,,,,,,,100,0.024615931952250328,0.27999999999999997,0.045249981523091086,0.025597575554918338,0.5174584245964144,1111,0.27038208809929426,0.33238298883345213
PX083,camlds,random_50,,target_cost_gate,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2022.6666666666667,0.4922527784538006,,,,,,,,,,,0.7310525065336184,,,,,,,,,,,,,,,,,,,100,0.024591098500478054,0.51,0.04691977869071976,0.02953649336982889,0.5257077958951895,2022.6666666666667,0.4922527784538006,0.5271244159341094
PX083,camlds,random_75,,current,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,493,0.11998053054271113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.029504756511024546,0.15,0.049296441066097034,0.025012668990540034,0.504001379086558,493,0.11998053054271113,0.19790924210026134
PX083,camlds,random_75,,context,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,1318.3333333333333,0.3208404315729699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.023936254768969902,0.32333333333333336,0.04457272591509565,0.025359584608120937,0.49762918796138556,1318.3333333333333,0.3208404315729699,0.3775243525778095
PX083,camlds,random_75,,fixed_fusion,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,1013.6666666666666,0.24669424839782592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02341613380054862,0.24333333333333335,0.04272024854834577,0.02494977551732818,0.499945242151375,1013.6666666666666,0.24669424839782592,0.31274253583590716
PX083,camlds,random_75,,mixed_dropout,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,1920.3333333333333,0.4673480976717774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.024556943256108726,0.48333333333333334,0.0467391050407793,0.02419473123994576,0.4963547497363511,1920.3333333333333,0.4673480976717774,0.5053456878118318
PX083,camlds,random_75,,confidence_gate,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,1013.6666666666666,0.24669424839782592,,,,,,,,,,,0.29761621921279796,,,,,,,,,,,,,,,,,,,100,0.02341613380054862,0.24333333333333335,0.04272024854834577,0.02533147818279057,0.49802587815364646,1013.6666666666666,0.24669424839782592,0.31274253583590716
PX083,camlds,random_75,,ordinary_gate,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,493,0.11998053054271113,,,,,,,,,,,0.05773342836778332,,,,,,,,,,,,,,,,,,,100,0.029504756511024546,0.15,0.049296441066097034,0.02529905922779341,0.5052636489007869,493,0.11998053054271113,0.19790924210026134
PX083,camlds,random_75,,target_cost_gate,,False,3,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,1318.3333333333333,0.3208404315729699,,,,,,,,,,,0.45553179694305856,,,,,,,,,,,,,,,,,,,100,0.023936254768969902,0.32333333333333336,0.04457272591509565,0.025413789228704402,0.4987081203861442,1318.3333333333333,0.3208404315729699,0.3775243525778095
PX083,camlds,support_burst_60,,current,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3329,0.8101727914334388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.025468384074941453,0.87,0.04948805460750853,0.02380494954929556,0.5087320515940618,3329,0.8101727914334388,0.8032786885245902
PX083,camlds,support_burst_60,,context,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3685,0.8968118763689462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02513227513227513,0.95,0.04896907216494845,0.022294751203577788,0.4862399610610854,3685,0.8968118763689462,0.880256593014968
PX083,camlds,support_burst_60,,fixed_fusion,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3491,0.8495984424434169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.025676807144850683,0.92,0.04995927233233777,0.02239838769714254,0.4956169384278414,3491,0.8495984424434169,0.837015918270373
PX083,camlds,support_burst_60,,mixed_dropout,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3541,0.8617668532489657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.025055066079295155,0.91,0.04876741693461951,0.02157315313945767,0.48114869798004384,3541,0.8617668532489657,0.8498455690187693
PX083,camlds,support_burst_60,,confidence_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3491,0.8495984424434169,,,,,,,,,,,0.847232121644096,,,,,,,,,,,,,,,,,,,100,0.025676807144850683,0.92,0.04995927233233777,0.022445028950063436,0.4907325383304941,3491,0.8495984424434169,0.837015918270373
PX083,camlds,support_burst_60,,ordinary_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3326,0.8094426867851059,,,,,,,,,,,0.025184129246851983,,,,,,,,,,,,,,,,,,,100,0.025490770583064752,0.87,0.04953031596925705,0.02375468554964597,0.5078547091749818,3326,0.8094426867851059,0.8025659301496793
PX083,camlds,support_burst_60,,target_cost_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3685,0.8968118763689462,,,,,,,,,,,0.9486813970064149,,,,,,,,,,,,,,,,,,,100,0.02513227513227513,0.95,0.04896907216494845,0.022293392810130003,0.48622292528595773,3685,0.8968118763689462,0.880256593014968
PX083,camlds,command_records_absent,,current,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2,0.0004867364322219518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.024108481120370465,0.5045923582380141,2,0.0004867364322219518,0.0955096222380613
PX083,camlds,command_records_absent,,context,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,666,0.16208323192990995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.022026431718061675,0.15,0.03841229193341869,0.02498062420124441,0.5338342662448284,666,0.16208323192990995,0.23901164172012354
PX083,camlds,command_records_absent,,fixed_fusion,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,4,0.0009734728644439036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.02445717567129461,0.525355317595522,4,0.0009734728644439036,0.0959847944880019
PX083,camlds,command_records_absent,,mixed_dropout,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2976,0.7242638111462643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.027450980392156862,0.84,0.053164556962025315,0.025607797459202594,0.5444499878315893,2976,0.7242638111462643,0.7222618199097173
PX083,camlds,command_records_absent,,confidence_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,4,0.0009734728644439036,,,,,,,,,,,0.5747208363031598,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.02421563476112143,0.5293185689948893,4,0.0009734728644439036,0.0959847944880019
PX083,camlds,command_records_absent,,ordinary_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2,0.0004867364322219518,,,,,,,,,,,0.4803991446899501,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.025288448026480365,0.5377889997566317,2,0.0004867364322219518,0.0955096222380613
PX083,camlds,command_records_absent,,target_cost_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,666,0.16208323192990995,,,,,,,,,,,0.8838203848895224,,,,,,,,,,,,,,,,,,,100,0.022026431718061675,0.15,0.03841229193341869,0.024744362818919757,0.5305414942808468,666,0.16208323192990995,0.23901164172012354
PX083,camlds,delay_30_deadline_0,,current,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2,0.0004867364322219518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.024108481120370465,0.5045923582380141,2,0.0004867364322219518,0.0955096222380613
PX083,camlds,delay_30_deadline_0,,context,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,147,0.03577512776831346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.026490066225165563,0.04,0.03187250996015936,0.024890733450032898,0.530587734241908,147,0.03577512776831346,0.1261582323592302
PX083,camlds,delay_30_deadline_0,,fixed_fusion,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,13,0.003163786809442687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.023821712705659925,0.5191202238987588,13,0.003163786809442687,0.09812306961273462
PX083,camlds,delay_30_deadline_0,,mixed_dropout,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2870,0.6984667802385008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.026788741946422515,0.79,0.05182026894063627,0.02887206907509779,0.570585300559747,2870,0.6984667802385008,0.7018294131622713
PX083,camlds,delay_30_deadline_0,,confidence_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,13,0.003163786809442687,,,,,,,,,,,0.7410311237823711,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.024401586757978874,0.5240691165733755,13,0.003163786809442687,0.09812306961273462
PX083,camlds,delay_30_deadline_0,,ordinary_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2,0.0004867364322219518,,,,,,,,,,,0.4989308624376336,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.024679741041291912,0.5269481625699683,2,0.0004867364322219518,0.0955096222380613
PX083,camlds,delay_30_deadline_0,,target_cost_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,147,0.03577512776831346,,,,,,,,,,,0.8823948681397007,,,,,,,,,,,,,,,,,,,100,0.026490066225165563,0.04,0.03187250996015936,0.02516165590004582,0.527993429058165,147,0.03577512776831346,0.1261582323592302
PX083,camlds,delay_30_deadline_30,,current,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3329,0.8101727914334388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.025468384074941453,0.87,0.04948805460750853,0.02380494954929556,0.5087320515940618,3329,0.8101727914334388,0.8032786885245902
PX083,camlds,delay_30_deadline_30,,context,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3108,0.7563884156729132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02753441802252816,0.88,0.05339805825242718,0.02773794427482751,0.5594755414942808,3108,0.7563884156729132,0.7498218104062723
PX083,camlds,delay_30_deadline_30,,fixed_fusion,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3171,0.7717206132879046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02700214789812826,0.88,0.052396546591247393,0.02485768128155143,0.5380761742516428,3171,0.7717206132879046,0.7647897362794013
PX083,camlds,delay_30_deadline_30,,mixed_dropout,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3038,0.7393526405451448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.027217419148254884,0.85,0.05274588892336333,0.027590189676380616,0.566019712825505,3038,0.7393526405451448,0.7360418151579948
PX083,camlds,delay_30_deadline_30,,confidence_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3171,0.7717206132879046,,,,,,,,,,,0.3483012592064623,,,,,,,,,,,,,,,,,,,100,0.02700214789812826,0.88,0.052396546591247393,0.02499252619271254,0.5347992212217084,3171,0.7717206132879046,0.7647897362794013
PX083,camlds,delay_30_deadline_30,,ordinary_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3325,0.8091993185689949,,,,,,,,,,,0.31693989071038253,,,,,,,,,,,,,,,,,,,100,0.025498241500586168,0.87,0.049544419134396354,0.023389017098576898,0.5069968362131906,3325,0.8091993185689949,0.802328344024709
PX083,camlds,delay_30_deadline_30,,target_cost_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3108,0.7563884156729132,,,,,,,,,,,0.9705393205036826,,,,,,,,,,,,,,,,,,,100,0.02753441802252816,0.88,0.05339805825242718,0.027734248623616765,0.5593076174251642,3108,0.7563884156729132,0.7498218104062723
PX083,camlds,delay_120_deadline_0,,current,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2,0.0004867364322219518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.024108481120370465,0.5045923582380141,2,0.0004867364322219518,0.0955096222380613
PX083,camlds,delay_120_deadline_0,,context,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,666,0.16208323192990995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.022026431718061675,0.15,0.03841229193341869,0.02498062420124441,0.5338342662448284,666,0.16208323192990995,0.23901164172012354
PX083,camlds,delay_120_deadline_0,,fixed_fusion,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,4,0.0009734728644439036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.02445717567129461,0.525355317595522,4,0.0009734728644439036,0.0959847944880019
PX083,camlds,delay_120_deadline_0,,mixed_dropout,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2976,0.7242638111462643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.027450980392156862,0.84,0.053164556962025315,0.025607797459202594,0.5444499878315893,2976,0.7242638111462643,0.7222618199097173
PX083,camlds,delay_120_deadline_0,,confidence_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,4,0.0009734728644439036,,,,,,,,,,,0.5747208363031598,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.02421563476112143,0.5293185689948893,4,0.0009734728644439036,0.0959847944880019
PX083,camlds,delay_120_deadline_0,,ordinary_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2,0.0004867364322219518,,,,,,,,,,,0.4803991446899501,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.025288448026480365,0.5377889997566317,2,0.0004867364322219518,0.0955096222380613
PX083,camlds,delay_120_deadline_0,,target_cost_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,666,0.16208323192990995,,,,,,,,,,,0.8838203848895224,,,,,,,,,,,,,,,,,,,100,0.022026431718061675,0.15,0.03841229193341869,0.024744362818919757,0.5305414942808468,666,0.16208323192990995,0.23901164172012354
PX083,camlds,delay_120_deadline_30,,current,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2,0.0004867364322219518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.024108481120370465,0.5045923582380141,2,0.0004867364322219518,0.0955096222380613
PX083,camlds,delay_120_deadline_30,,context,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,376,0.09150644925772694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.020833333333333332,0.08,0.03305785123966942,0.02469957731958902,0.529412265758092,376,0.09150644925772694,0.1767640769779045
PX083,camlds,delay_120_deadline_30,,fixed_fusion,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,6,0.0014602092966658554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.024213316073193356,0.5210915064492577,6,0.0014602092966658554,0.0964599667379425
PX083,camlds,delay_120_deadline_30,,mixed_dropout,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3063,0.7454368459479191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02731025722451572,0.86,0.05293936595875654,0.025901279735628772,0.5442528595765393,3063,0.7454368459479191,0.7410311237823711
PX083,camlds,delay_120_deadline_30,,confidence_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,6,0.0014602092966658554,,,,,,,,,,,0.6103587550487052,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.024441846658521185,0.5271951813093211,6,0.0014602092966658554,0.0964599667379425
PX083,camlds,delay_120_deadline_30,,ordinary_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2,0.0004867364322219518,,,,,,,,,,,0.493703967688287,,,,,,,,,,,,,,,,,,,100,0.0,0.0,0.0,0.02486721672491926,0.5315174008274519,2,0.0004867364322219518,0.0955096222380613
PX083,camlds,delay_120_deadline_30,,target_cost_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,376,0.09150644925772694,,,,,,,,,,,0.8762176288904728,,,,,,,,,,,,,,,,,,,100,0.020833333333333332,0.08,0.03305785123966942,0.024198598318616794,0.5240764176198588,376,0.09150644925772694,0.1767640769779045
PX083,camlds,delay_120_deadline_120,,current,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3329,0.8101727914334388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.025468384074941453,0.87,0.04948805460750853,0.02380494954929556,0.5087320515940618,3329,0.8101727914334388,0.8032786885245902
PX083,camlds,delay_120_deadline_120,,context,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3108,0.7563884156729132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02753441802252816,0.88,0.05339805825242718,0.02773794427482751,0.5594755414942808,3108,0.7563884156729132,0.7498218104062723
PX083,camlds,delay_120_deadline_120,,fixed_fusion,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3171,0.7717206132879046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02700214789812826,0.88,0.052396546591247393,0.02485768128155143,0.5380761742516428,3171,0.7717206132879046,0.7647897362794013
PX083,camlds,delay_120_deadline_120,,mixed_dropout,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3038,0.7393526405451448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.027217419148254884,0.85,0.05274588892336333,0.027590189676380616,0.566019712825505,3038,0.7393526405451448,0.7360418151579948
PX083,camlds,delay_120_deadline_120,,confidence_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3171,0.7717206132879046,,,,,,,,,,,0.3483012592064623,,,,,,,,,,,,,,,,,,,100,0.02700214789812826,0.88,0.052396546591247393,0.02499252619271254,0.5347992212217084,3171,0.7717206132879046,0.7647897362794013
PX083,camlds,delay_120_deadline_120,,ordinary_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3325,0.8091993185689949,,,,,,,,,,,0.31693989071038253,,,,,,,,,,,,,,,,,,,100,0.025498241500586168,0.87,0.049544419134396354,0.023389017098576898,0.5069968362131906,3325,0.8091993185689949,0.802328344024709
PX083,camlds,delay_120_deadline_120,,target_cost_gate,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3108,0.7563884156729132,,,,,,,,,,,0.9705393205036826,,,,,,,,,,,,,,,,,,,100,0.02753441802252816,0.88,0.05339805825242718,0.027734248623616765,0.5593076174251642,3108,0.7563884156729132,0.7498218104062723
PX083,camlds,execve_absent,,current,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3327,0.8096860550012168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.024626209322779244,0.84,0.04784961549416121,0.02425945831559851,0.509600876125578,3327,0.8096860550012168,0.8056545497742932
PX083,camlds,execve_absent,,context,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2707,0.6587977610124118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02660913340524991,0.74,0.05137105171815342,0.025703684402001728,0.5387770747140423,2707,0.6587977610124118,0.6678545972915182
PX083,camlds,execve_absent,,fixed_fusion,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,2865,0.697249939157946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.026172671651937457,0.77,0.05062458908612755,0.024491144259184944,0.5227026040399123,2865,0.697249939157946,0.7025421715371822
PX083,camlds,execve_absent,,mixed_dropout,,False,1,same-event perturbation mean; one view unless random-loss condition,4209,,,,,4109,3053,0.7430031637868094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.02708731676226896,0.85,0.05250154416306362,0.029433838825392907,0.5795266488196641,3053,0.7430031637868094,0.7396056070325493
