study,dataset,condition,view,arm,budget,reference_only,class,n_views,support,support_available_views,predicted_count,predicted_count_available_views,true_positive_count,true_positive_count_available_views,precision,precision_available_views,exact_recall,exact_recall_available_views,f1,f1_available_views,average_precision,average_precision_available_views,roc_auc,roc_auc_available_views,warning_recall,warning_recall_available_views,missed_warning_count,missed_warning_count_available_views,wrong_attack_stage_count,wrong_attack_stage_count_available_views
PX080,UNRAVELED,wrong_host,,current_roles,,False,Benign,3,192193,3,193214.66666666666,3,192053.66666666666,3,0.993991145962658,3,0.9992750342971215,3,0.9966260811796223,3,0.9999764141855892,3,0.9997337457612411,3,,0,,0,,0
PX080,UNRAVELED,wrong_host,,current_roles,,False,OtherAttackStage,3,12424,3,12028.333333333334,3,12027.666666666666,3,0.9999445875870369,3,0.9680993775488302,3,0.9837642942505791,3,0.9909292530266371,3,0.9986822946152083,3,0.996941403734707,3,38,3,358.3333333333333,3
PX080,UNRAVELED,wrong_host,,current_roles,,False,LateralMovement,3,35,3,161.33333333333334,3,27.333333333333332,3,0.17094867688553345,3,0.780952380952381,3,0.2799182526229965,3,0.1902655165268265,3,0.9989369086927953,3,0.780952380952381,3,7.666666666666667,3,0,3
PX080,UNRAVELED,wrong_host,,current_roles,,False,DataExfiltration,3,3442,3,2689.6666666666665,3,2323.3333333333335,3,0.8638152935686125,3,0.6749951578539609,3,0.7578172384413864,3,0.6847752585792851,3,0.9727752193924762,3,0.6759635870617857,3,1115.3333333333333,3,3.3333333333333335,3
PX080,UNRAVELED,wrong_host,,context,,False,Benign,3,192193,3,204847.66666666666,3,192193,3,0.9382286904753927,3,1.0,3,0.9681288157272242,3,0.999983134834256,3,0.9997986239951099,3,,0,,0,,0
PX080,UNRAVELED,wrong_host,,context,,False,OtherAttackStage,3,12424,3,635.6666666666666,3,635.6666666666666,3,1.0,3,0.0511644129641554,3,0.09562884814231312,3,0.9966618010898842,3,0.9997367107805649,3,0.07622343850611724,3,11477,3,311.3333333333333,3
PX080,UNRAVELED,wrong_host,,context,,False,LateralMovement,3,35,3,0,3,0,3,0.0,3,0.0,3,0.0,3,0.145678981978952,3,0.9924868380969775,3,0.0,3,35,3,0,3
PX080,UNRAVELED,wrong_host,,context,,False,DataExfiltration,3,3442,3,2610.6666666666665,3,2299.3333333333335,3,0.8813824939342898,3,0.6680224675576215,3,0.7598636016340617,3,0.6859355112306416,3,0.9774436839761799,3,0.6680224675576215,3,1142.6666666666667,3,0,3
PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,Benign,3,192193,3,193526,3,192160.66666666666,3,0.9929455668478129,3,0.9998317663321071,3,0.9963766039447918,3,0.9999811391307496,3,0.9997817901246032,3,,0,,0,,0
PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,OtherAttackStage,3,12424,3,11902.666666666666,3,11902.666666666666,3,1.0,3,0.9580382056235244,3,0.9785425032591081,3,0.9981412759954549,3,0.9998636566802197,3,0.9829630822064821,3,211.66666666666666,3,309.6666666666667,3
PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,LateralMovement,3,35,3,39,3,6.666666666666667,3,0.17838912630579298,3,0.19047619047619047,3,0.17592459052004267,3,0.17833236473590713,3,0.9959735780075203,3,0.19047619047619047,3,28.333333333333332,3,0,3
PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,DataExfiltration,3,3442,3,2626.3333333333335,3,2316.6666666666665,3,0.882179555821807,3,0.6730582994383111,3,0.7635381518433518,3,0.6833542429762451,3,0.9749821748776945,3,0.6730582994383111,3,1125.3333333333333,3,0,3
PX080,UNRAVELED,wrong_host,,confidence_gate,,False,Benign,3,192193,3,193725,3,192160.33333333334,3,0.9919269848341311,3,0.9998300319643969,3,0.9958618654125326,3,0.9999874119272679,3,0.9998501824136701,3,,0,,0,,0
PX080,UNRAVELED,wrong_host,,confidence_gate,,False,OtherAttackStage,3,12424,3,11717.666666666666,3,11717.666666666666,3,1.0,3,0.9431476711740717,3,0.97052158826139,3,0.9945292176792161,3,0.9994941327563163,3,0.9669456965013952,3,410.6666666666667,3,295.6666666666667,3
PX080,UNRAVELED,wrong_host,,confidence_gate,,False,LateralMovement,3,35,3,39.333333333333336,3,6.666666666666667,3,0.17758784425451093,3,0.19047619047619047,3,0.17525118984664198,3,0.16032479202907568,3,0.9986410448135248,3,0.19047619047619047,3,28.333333333333332,3,0,3
PX080,UNRAVELED,wrong_host,,confidence_gate,,False,DataExfiltration,3,3442,3,2612,3,2316.3333333333335,3,0.8869125071295324,3,0.6729614565175286,3,0.7652391011886363,3,0.691846179826609,3,0.978412370372439,3,0.6729614565175286,3,1125.6666666666667,3,0,3
PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,Benign,3,192193,3,193352.33333333334,3,192131.33333333334,3,0.9936850950084272,3,0.9996791419736064,3,0.9966730943490891,3,0.9999771953524859,3,0.9997433509908796,3,,0,,0,,0
PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,OtherAttackStage,3,12424,3,12028.333333333334,3,12027.666666666666,3,0.9999445875870369,3,0.9680993775488302,3,0.9837642942505791,3,0.990820159042838,3,0.9986723723090858,3,0.9943120841382271,3,70.66666666666667,3,325.6666666666667,3
PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,LateralMovement,3,35,3,68.66666666666667,3,12.333333333333334,3,0.2014899514899515,3,0.35238095238095235,3,0.22167849278199167,3,0.11384272176624505,3,0.9968541432501175,3,0.3523809523809524,3,22.666666666666668,3,0,3
PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,DataExfiltration,3,3442,3,2644.6666666666665,3,2314.3333333333335,3,0.875123841810562,3,0.6723803989928336,3,0.7604623803485425,3,0.6838102268657698,3,0.9729220110517945,3,0.6723803989928336,3,1127.6666666666667,3,0,3
PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,Benign,3,192193,3,193339,3,192111.66666666666,3,0.9936519885638302,3,0.9995768142787025,3,0.9966055402163694,3,0.9999775802393225,3,0.9997480538858272,3,,0,,0,,0
PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,OtherAttackStage,3,12424,3,12028.333333333334,3,12027.666666666666,3,0.9999445875870369,3,0.9680993775488302,3,0.9837642942505791,3,0.9911111548633379,3,0.9987086663658198,3,0.9938291478858124,3,76.66666666666667,3,319.6666666666667,3
PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,LateralMovement,3,35,3,94.33333333333333,3,15.666666666666666,3,0.17869116698903934,3,0.44761904761904764,3,0.2318817472180701,3,0.1191576126581886,3,0.9969315938084412,3,0.4476190476190476,3,19.333333333333332,3,0,3
PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,DataExfiltration,3,3442,3,2632.3333333333335,3,2307.3333333333335,3,0.8766032359301549,3,0.6703466976564013,3,0.7597045755976604,3,0.6844277757528787,3,0.9727031410916083,3,0.6713151268642262,3,1131.3333333333333,3,3.3333333333333335,3
PX080,UNRAVELED,wrong_host,,context_dropout,,False,Benign,3,192193,3,193242.33333333334,3,192078.33333333334,3,0.9939764753370116,3,0.9994033775076789,3,0.9966825386890413,3,0.9999840743231012,3,0.9998099613564648,3,,0,,0,,0
PX080,UNRAVELED,wrong_host,,context_dropout,,False,OtherAttackStage,3,12424,3,12030.666666666666,3,12028.666666666666,3,0.9998338249331348,3,0.9681798669242326,3,0.983752163176927,3,0.9935749478072133,3,0.999340289054554,3,0.9968340845675038,3,39.333333333333336,3,356,3
PX080,UNRAVELED,wrong_host,,context_dropout,,False,LateralMovement,3,35,3,127,3,24,3,0.19109283891763917,3,0.6857142857142857,3,0.2980719661820806,3,0.19842707831963172,3,0.9988786605630866,3,0.6857142857142857,3,11,3,0,3
PX080,UNRAVELED,wrong_host,,context_dropout,,False,DataExfiltration,3,3442,3,2694,3,2323.3333333333335,3,0.8624113412551863,3,0.6749951578539609,3,0.75727952144987,3,0.6799743789028115,3,0.9732307488499281,3,0.6764478016656982,3,1113.6666666666667,3,5,3
PX081,UNRAVELED,clean,,none,1,False,Benign,3,192193,3,193194.33333333334,3,192029,3,0.9939680777061192,3,0.9991466910865641,3,0.9965506563467037,3,0.9983583434301234,3,0.9848079637615607,3,,0,,0,,0
PX081,UNRAVELED,clean,,none,1,False,OtherAttackStage,3,12424,3,12030.333333333334,3,12025,3,0.9995567053346309,3,0.9678847392144238,3,0.983465768568905,3,0.9896415249721386,3,0.9982569389599708,3,0.9968072547757029,3,39.666666666666664,3,359.3333333333333,3
PX081,UNRAVELED,clean,,none,1,False,LateralMovement,3,35,3,165.33333333333334,3,27.333333333333332,3,0.16553544494720965,3,0.780952380952381,3,0.2731026263142213,3,0.1787012357424593,3,0.9995455730391494,3,0.780952380952381,3,7.666666666666667,3,0,3
PX081,UNRAVELED,clean,,none,1,False,DataExfiltration,3,3442,3,2704,3,2324,3,0.8594695691495975,3,0.6751888436955259,3,0.7562645971066267,3,0.6373037168156886,3,0.8517437772389999,3,0.6751888436955259,3,1118,3,0,3
PX081,UNRAVELED,clean,,roles_first,1,False,Benign,3,192193,3,192459,3,192013.33333333334,3,0.9976908650226577,3,0.999065175804183,3,0.9983759274901001,3,0.9999813251214261,3,0.9997813830101148,3,,0,,0,,0
PX081,UNRAVELED,clean,,roles_first,1,False,OtherAttackStage,3,12424,3,12032.666666666666,3,12026.333333333334,3,0.9994736856857906,3,0.9679920583816269,3,0.9834809446228443,3,0.9889312251600463,3,0.9980478552576789,3,0.9968340845675038,3,39.333333333333336,3,358.3333333333333,3
PX081,UNRAVELED,clean,,roles_first,1,False,LateralMovement,3,35,3,900.3333333333334,3,30,3,0.06567328517539568,3,0.8571428571428571,3,0.11604757216387035,3,0.17312034065492943,3,0.9988569176462996,3,0.8571428571428571,3,5,3,0,3
PX081,UNRAVELED,clean,,roles_first,1,False,DataExfiltration,3,3442,3,2702,3,2324,3,0.8601077958401561,3,0.6751888436955259,3,0.7565111950952547,3,0.6945647951834364,3,0.9777615946707323,3,0.883401123377881,3,401.3333333333333,3,716.6666666666666,3
PX081,UNRAVELED,clean,,history_first,1,False,Benign,3,192193,3,192459,3,192013.33333333334,3,0.9976908650226577,3,0.999065175804183,3,0.9983759274901001,3,0.9999813251214261,3,0.9997813830101148,3,,0,,0,,0
PX081,UNRAVELED,clean,,history_first,1,False,OtherAttackStage,3,12424,3,12032.666666666666,3,12026.333333333334,3,0.9994736856857906,3,0.9679920583816269,3,0.9834809446228443,3,0.9889312251600463,3,0.9980478552576789,3,0.9968340845675038,3,39.333333333333336,3,358.3333333333333,3
PX081,UNRAVELED,clean,,history_first,1,False,LateralMovement,3,35,3,900.3333333333334,3,30,3,0.06567328517539568,3,0.8571428571428571,3,0.11604757216387035,3,0.17312034065492943,3,0.9988569176462996,3,0.8571428571428571,3,5,3,0,3
PX081,UNRAVELED,clean,,history_first,1,False,DataExfiltration,3,3442,3,2702,3,2324,3,0.8601077958401561,3,0.6751888436955259,3,0.7565111950952547,3,0.6945647951834364,3,0.9777615946707323,3,0.883401123377881,3,401.3333333333333,3,716.6666666666666,3
PX081,UNRAVELED,clean,,random,1,False,Benign,3,192193,3,192459,3,192013.33333333334,3,0.9976908650226577,3,0.999065175804183,3,0.9983759274901001,3,0.9999813251214261,3,0.9997813830101148,3,,0,,0,,0
PX081,UNRAVELED,clean,,random,1,False,OtherAttackStage,3,12424,3,12032.666666666666,3,12026.333333333334,3,0.9994736856857906,3,0.9679920583816269,3,0.9834809446228443,3,0.9889312251600463,3,0.9980478552576789,3,0.9968340845675038,3,39.333333333333336,3,358.3333333333333,3
PX081,UNRAVELED,clean,,random,1,False,LateralMovement,3,35,3,900.3333333333334,3,30,3,0.06567328517539568,3,0.8571428571428571,3,0.11604757216387035,3,0.17312034065492943,3,0.9988569176462996,3,0.8571428571428571,3,5,3,0,3
PX081,UNRAVELED,clean,,random,1,False,DataExfiltration,3,3442,3,2702,3,2324,3,0.8601077958401561,3,0.6751888436955259,3,0.7565111950952547,3,0.6945647951834364,3,0.9777615946707323,3,0.883401123377881,3,401.3333333333333,3,716.6666666666666,3
PX081,UNRAVELED,clean,,entropy,1,False,Benign,3,192193,3,192480.33333333334,3,192019,3,0.9976095095999314,3,0.9990946600552569,3,0.9983499804997341,3,0.99996463669676,3,0.9996066782124379,3,,0,,0,,0
PX081,UNRAVELED,clean,,entropy,1,False,OtherAttackStage,3,12424,3,12033.333333333334,3,12026.666666666666,3,0.9994460508277293,3,0.9680188881734277,3,0.9834814082028305,3,0.988999317466638,3,0.9980435573079471,3,0.9967535951921014,3,40.333333333333336,3,357,3
PX081,UNRAVELED,clean,,entropy,1,False,LateralMovement,3,35,3,879.6666666666666,3,28.666666666666668,3,0.0667016889127974,3,0.819047619047619,3,0.11717426626204712,3,0.16642283308254727,3,0.9986923580971423,3,0.819047619047619,3,6.333333333333333,3,0,3
PX081,UNRAVELED,clean,,entropy,1,False,DataExfiltration,3,3442,3,2700.6666666666665,3,2324,3,0.8605326703302564,3,0.6751888436955259,3,0.756675404627466,3,0.6902527696199036,3,0.9761974387333047,3,0.8795274065465815,3,414.6666666666667,3,703.3333333333334,3
PX081,UNRAVELED,clean,,harm,1,False,Benign,3,192193,3,193176.66666666666,3,192023.33333333334,3,0.9940296507073212,3,0.99911720683549,3,0.9965669326697127,3,0.9984069761876676,3,0.9853400976283055,3,,0,,0,,0
PX081,UNRAVELED,clean,,harm,1,False,OtherAttackStage,3,12424,3,12032.666666666666,3,12027,3,0.9995290244518453,3,0.9680457179652285,3,0.9835354320137518,3,0.9893785324497681,3,0.9981647766300746,3,0.996807254775703,3,39.666666666666664,3,357.3333333333333,3
PX081,UNRAVELED,clean,,harm,1,False,LateralMovement,3,35,3,183,3,28.666666666666668,3,0.15728668261562997,3,0.819047619047619,3,0.2634603165293215,3,0.18197452102108058,3,0.9995353653118998,3,0.819047619047619,3,6.333333333333333,3,0,3
