configuration_id,study,dataset,condition,view,arm,budget,reference_only,fit_seed,perturbation_seed,source_record_index,source_path,true_class,predicted_class,count
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,Benign,LateralMovement,115
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,Benign,DataExfiltration,1
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,OtherAttackStage,Benign,39
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,OtherAttackStage,OtherAttackStage,12034
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,OtherAttackStage,LateralMovement,0
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,OtherAttackStage,DataExfiltration,351
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,LateralMovement,Benign,9
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,LateralMovement,OtherAttackStage,0
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,LateralMovement,LateralMovement,26
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,LateralMovement,DataExfiltration,0
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,DataExfiltration,Benign,1118
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,DataExfiltration,OtherAttackStage,0
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,DataExfiltration,LateralMovement,0
PX080-0028,PX080,UNRAVELED,wrong_host,,current_roles,,False,20260924,,28,px080_context_selector/results/METRICS.json,DataExfiltration,DataExfiltration,2324
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,Benign,Benign,192193
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,Benign,OtherAttackStage,0
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,Benign,LateralMovement,0
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,Benign,DataExfiltration,0
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,OtherAttackStage,Benign,11206
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,OtherAttackStage,OtherAttackStage,891
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,OtherAttackStage,LateralMovement,0
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,OtherAttackStage,DataExfiltration,327
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,LateralMovement,Benign,35
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,LateralMovement,OtherAttackStage,0
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,LateralMovement,LateralMovement,0
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,LateralMovement,DataExfiltration,0
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,DataExfiltration,Benign,1145
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,DataExfiltration,OtherAttackStage,0
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,DataExfiltration,LateralMovement,0
PX080-0029,PX080,UNRAVELED,wrong_host,,context,,False,20260924,,29,px080_context_selector/results/METRICS.json,DataExfiltration,DataExfiltration,2297
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,Benign,Benign,192170
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,Benign,OtherAttackStage,0
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,Benign,LateralMovement,23
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,Benign,DataExfiltration,0
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,OtherAttackStage,Benign,154
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,OtherAttackStage,OtherAttackStage,11976
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,OtherAttackStage,LateralMovement,0
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,OtherAttackStage,DataExfiltration,294
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,LateralMovement,Benign,31
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,LateralMovement,OtherAttackStage,0
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,LateralMovement,LateralMovement,4
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,LateralMovement,DataExfiltration,0
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,DataExfiltration,Benign,1127
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,DataExfiltration,OtherAttackStage,0
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,DataExfiltration,LateralMovement,0
PX080-0030,PX080,UNRAVELED,wrong_host,,fixed_fusion,,False,20260924,,30,px080_context_selector/results/METRICS.json,DataExfiltration,DataExfiltration,2315
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,Benign,Benign,192170
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,Benign,OtherAttackStage,0
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,Benign,LateralMovement,23
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,Benign,DataExfiltration,0
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,OtherAttackStage,Benign,229
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,OtherAttackStage,OtherAttackStage,11921
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,OtherAttackStage,LateralMovement,0
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,OtherAttackStage,DataExfiltration,274
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,LateralMovement,Benign,31
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,LateralMovement,OtherAttackStage,0
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,LateralMovement,LateralMovement,4
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,LateralMovement,DataExfiltration,0
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,DataExfiltration,Benign,1127
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,DataExfiltration,OtherAttackStage,0
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,DataExfiltration,LateralMovement,0
PX080-0031,PX080,UNRAVELED,wrong_host,,confidence_gate,,False,20260924,,31,px080_context_selector/results/METRICS.json,DataExfiltration,DataExfiltration,2315
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,Benign,Benign,192170
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,Benign,OtherAttackStage,1
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,Benign,LateralMovement,21
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,Benign,DataExfiltration,1
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,OtherAttackStage,Benign,45
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,OtherAttackStage,OtherAttackStage,12034
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,OtherAttackStage,LateralMovement,0
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,OtherAttackStage,DataExfiltration,345
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,LateralMovement,Benign,30
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,LateralMovement,OtherAttackStage,0
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,LateralMovement,LateralMovement,5
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,LateralMovement,DataExfiltration,0
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,DataExfiltration,Benign,1120
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,DataExfiltration,OtherAttackStage,0
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,DataExfiltration,LateralMovement,0
PX080-0032,PX080,UNRAVELED,wrong_host,,ordinary_gate,,False,20260924,,32,px080_context_selector/results/METRICS.json,DataExfiltration,DataExfiltration,2322
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,Benign,Benign,192146
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,Benign,OtherAttackStage,1
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,Benign,LateralMovement,45
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,Benign,DataExfiltration,1
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,OtherAttackStage,Benign,89
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,OtherAttackStage,OtherAttackStage,12034
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,OtherAttackStage,LateralMovement,0
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,OtherAttackStage,DataExfiltration,301
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,LateralMovement,Benign,25
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,LateralMovement,OtherAttackStage,0
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,LateralMovement,LateralMovement,10
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,LateralMovement,DataExfiltration,0
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,DataExfiltration,Benign,1141
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,DataExfiltration,OtherAttackStage,0
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,DataExfiltration,LateralMovement,0
PX080-0033,PX080,UNRAVELED,wrong_host,,stage_harm_gate,,False,20260924,,33,px080_context_selector/results/METRICS.json,DataExfiltration,DataExfiltration,2301
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,Benign,Benign,192090
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,Benign,OtherAttackStage,5
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,Benign,LateralMovement,80
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,Benign,DataExfiltration,18
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,OtherAttackStage,Benign,40
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,OtherAttackStage,OtherAttackStage,12030
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,OtherAttackStage,LateralMovement,0
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,OtherAttackStage,DataExfiltration,354
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,LateralMovement,Benign,11
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,LateralMovement,OtherAttackStage,0
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,LateralMovement,LateralMovement,24
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,LateralMovement,DataExfiltration,0
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,DataExfiltration,Benign,1113
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,DataExfiltration,OtherAttackStage,0
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,DataExfiltration,LateralMovement,5
PX080-0034,PX080,UNRAVELED,wrong_host,,context_dropout,,False,20260924,,34,px080_context_selector/results/METRICS.json,DataExfiltration,DataExfiltration,2324
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,Benign,Benign,192027
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,Benign,OtherAttackStage,1
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,Benign,LateralMovement,149
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,Benign,DataExfiltration,16
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,OtherAttackStage,Benign,34
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,OtherAttackStage,OtherAttackStage,12026
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,OtherAttackStage,LateralMovement,0
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,OtherAttackStage,DataExfiltration,364
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,LateralMovement,Benign,6
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,LateralMovement,OtherAttackStage,0
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,LateralMovement,LateralMovement,29
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,LateralMovement,DataExfiltration,0
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,DataExfiltration,Benign,1108
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,DataExfiltration,OtherAttackStage,0
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,DataExfiltration,LateralMovement,10
PX080-0035,PX080,UNRAVELED,clean,,current_roles,,False,20260925,,35,px080_context_selector/results/METRICS.json,DataExfiltration,DataExfiltration,2324
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,Benign,Benign,192141
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,Benign,OtherAttackStage,0
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,Benign,LateralMovement,52
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,Benign,DataExfiltration,0
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,OtherAttackStage,Benign,67
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,OtherAttackStage,OtherAttackStage,12050
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,OtherAttackStage,LateralMovement,0
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,OtherAttackStage,DataExfiltration,307
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,LateralMovement,Benign,13
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,LateralMovement,OtherAttackStage,0
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,LateralMovement,LateralMovement,22
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,LateralMovement,DataExfiltration,0
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,DataExfiltration,Benign,1108
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,DataExfiltration,OtherAttackStage,1
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,DataExfiltration,LateralMovement,21
PX080-0036,PX080,UNRAVELED,clean,,context,,False,20260925,,36,px080_context_selector/results/METRICS.json,DataExfiltration,DataExfiltration,2312
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,Benign,Benign,192082
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,Benign,OtherAttackStage,0
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,Benign,LateralMovement,111
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,Benign,DataExfiltration,0
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,OtherAttackStage,Benign,44
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,OtherAttackStage,OtherAttackStage,12055
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,OtherAttackStage,LateralMovement,0
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,OtherAttackStage,DataExfiltration,325
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,LateralMovement,Benign,10
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,LateralMovement,OtherAttackStage,0
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,LateralMovement,LateralMovement,25
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,LateralMovement,DataExfiltration,0
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,DataExfiltration,Benign,1110
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,DataExfiltration,OtherAttackStage,1
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,DataExfiltration,LateralMovement,9
PX080-0037,PX080,UNRAVELED,clean,,fixed_fusion,,False,20260925,,37,px080_context_selector/results/METRICS.json,DataExfiltration,DataExfiltration,2322
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,Benign,Benign,192080
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,Benign,OtherAttackStage,0
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,Benign,LateralMovement,113
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,Benign,DataExfiltration,0
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,OtherAttackStage,Benign,44
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,OtherAttackStage,OtherAttackStage,12055
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,OtherAttackStage,LateralMovement,0
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,OtherAttackStage,DataExfiltration,325
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,LateralMovement,Benign,10
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,LateralMovement,OtherAttackStage,0
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,LateralMovement,LateralMovement,25
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,LateralMovement,DataExfiltration,0
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,DataExfiltration,Benign,1110
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,DataExfiltration,OtherAttackStage,1
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,DataExfiltration,LateralMovement,9
PX080-0038,PX080,UNRAVELED,clean,,confidence_gate,,False,20260925,,38,px080_context_selector/results/METRICS.json,DataExfiltration,DataExfiltration,2322
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,Benign,Benign,192056
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,Benign,OtherAttackStage,1
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,Benign,LateralMovement,121
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,Benign,DataExfiltration,15
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,OtherAttackStage,Benign,52
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,OtherAttackStage,OtherAttackStage,12059
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,OtherAttackStage,LateralMovement,0
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,OtherAttackStage,DataExfiltration,313
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,LateralMovement,Benign,7
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,LateralMovement,OtherAttackStage,0
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,LateralMovement,LateralMovement,28
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,LateralMovement,DataExfiltration,0
PX080-0039,PX080,UNRAVELED,clean,,ordinary_gate,,False,20260925,,39,px080_context_selector/results/METRICS.json,DataExfiltration,Benign,1104
