configuration_id,study,dataset,condition,view,arm,budget,reference_only,fit_seed,perturbation_seed,source_record_index,source_path,subgroup_type,subgroup_id,rows,macro_f1,stage_weighted_error,normal_false_attacks,movement_any_attack_recall,negative_support,negative_flags,negative_flag_rate,negative_definition,movement_support,movement_exact_recall,movement_warning_recall,movement_f1,movement_missed_warning_count,exfiltration_support,exfiltration_exact_recall,exfiltration_warning_recall,exfiltration_f1,exfiltration_missed_warning_count,positive,precision,recall,f1,ap,roc_auc,other_label_flags,other_label_flag_rate,target_cost_error,seed,policy,capture,n,errors,weighted_error_total,benign_false_alerts,movement_missed,exfiltration_missed,movement_as_exfiltration,mean_spend,mean_elapsed,query_rate,mean_queries,mean_delivered
PX083-0182,PX083,camlds,random_50,,current,,False,,20260921,182,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_pam,435,,,,,426,120,0.28169014084507044,Other author technique labels; not verified benign,,,,,,,,,,,9,0.03225806451612903,0.4444444444444444,0.06015037593984962,0.032398284761855974,0.5889410537297861,120,0.28169014084507044,0.3218390804597701,,,,,,,,,,,,,,,
PX083-0182,PX083,camlds,random_50,,current,,False,,20260921,182,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_sshkey,419,,,,,411,103,0.25060827250608275,Other author technique labels; not verified benign,,,,,,,,,,,8,0.037383177570093455,0.5,0.06956521739130435,0.02736344095753364,0.5401459854014599,103,0.25060827250608275,0.2840095465393795,,,,,,,,,,,,,,,
PX083-0182,PX083,camlds,random_50,,current,,False,,20260921,182,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_localaccount,169,,,,,166,48,0.2891566265060241,Other author technique labels; not verified benign,,,,,,,,,,,3,0.04,0.6666666666666666,0.07547169811320754,0.03968919968919969,0.6034136546184737,48,0.2891566265060241,0.3076923076923077,,,,,,,,,,,,,,,
PX083-0182,PX083,camlds,random_50,,current,,False,,20260921,182,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_pam,169,,,,,168,41,0.24404761904761904,Other author technique labels; not verified benign,,,,,,,,,,,1,0.0,0.0,0.0,0.005917159763313609,0.05654761904761907,41,0.24404761904761904,0.26627218934911245,,,,,,,,,,,,,,,
PX083-0182,PX083,camlds,random_50,,current,,False,,20260921,182,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_sshkey,164,,,,,162,53,0.3271604938271605,Other author technique labels; not verified benign,,,,,,,,,,,2,0.018518518518518517,0.5,0.03571428571428571,0.03387533875338753,0.4907407407407407,53,0.3271604938271605,0.3475609756097561,,,,,,,,,,,,,,,
PX083-0182,PX083,camlds,random_50,,current,,False,,20260921,182,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_localaccount,164,,,,,161,46,0.2857142857142857,Other author technique labels; not verified benign,,,,,,,,,,,3,0.0,0.0,0.0,0.018858328809637392,0.40476190476190477,46,0.2857142857142857,0.35365853658536583,,,,,,,,,,,,,,,
PX083-0182,PX083,camlds,random_50,,current,,False,,20260921,182,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_pam,156,,,,,152,41,0.26973684210526316,Other author technique labels; not verified benign,,,,,,,,,,,4,0.0,0.0,0.0,0.028483669108669108,0.4638157894736842,41,0.26973684210526316,0.36538461538461536,,,,,,,,,,,,,,,
PX083-0182,PX083,camlds,random_50,,current,,False,,20260921,182,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_sshkey,159,,,,,157,33,0.21019108280254778,Other author technique labels; not verified benign,,,,,,,,,,,2,0.029411764705882353,0.5,0.05555555555555555,0.027407407407407408,0.5063694267515924,33,0.21019108280254778,0.23270440251572327,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_localaccount,220,,,,,211,104,0.4928909952606635,Other author technique labels; not verified benign,,,,,,,,,,,9,0.045871559633027525,0.5555555555555556,0.0847457627118644,0.07667474839112998,0.6161137440758294,104,0.4928909952606635,0.5454545454545454,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_pam,228,,,,,218,101,0.463302752293578,Other author technique labels; not verified benign,,,,,,,,,,,10,0.06481481481481481,0.7,0.11864406779661017,0.06108754540430811,0.6369266055045872,101,0.463302752293578,0.4956140350877193,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_sshkey,230,,,,,223,100,0.4484304932735426,Other author technique labels; not verified benign,,,,,,,,,,,7,0.02912621359223301,0.42857142857142855,0.05454545454545454,0.03770853788644184,0.48302370275464446,100,0.4484304932735426,0.5043478260869565,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_cron_localaccount,260,,,,,252,119,0.4722222222222222,Other author technique labels; not verified benign,,,,,,,,,,,8,0.02459016393442623,0.375,0.046153846153846156,0.0676629407877893,0.4464285714285714,119,0.4722222222222222,0.5346153846153846,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_cron_pam,282,,,,,274,138,0.5036496350364964,Other author technique labels; not verified benign,,,,,,,,,,,8,0.028169014084507043,0.5,0.05333333333333334,0.055064831057069996,0.5052463503649636,138,0.5036496350364964,0.5460992907801419,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_cron_sshkey,251,,,,,245,120,0.4897959183673469,Other author technique labels; not verified benign,,,,,,,,,,,6,0.03225806451612903,0.6666666666666666,0.06153846153846154,0.02758020056974308,0.5166666666666667,120,0.4897959183673469,0.5099601593625498,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_localaccount,168,,,,,165,77,0.4666666666666667,Other author technique labels; not verified benign,,,,,,,,,,,3,0.0375,1.0,0.07228915662650602,0.039786756453423125,0.7242424242424242,77,0.4666666666666667,0.4583333333333333,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_pam,164,,,,,160,72,0.45,Other author technique labels; not verified benign,,,,,,,,,,,4,0.04,0.75,0.0759493670886076,0.057037879728265774,0.67734375,72,0.45,0.4634146341463415,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_sshkey,154,,,,,152,79,0.5197368421052632,Other author technique labels; not verified benign,,,,,,,,,,,2,0.0,0.0,0.0,0.0140625,0.3256578947368421,79,0.5197368421052632,0.564935064935065,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_localaccount,417,,,,,406,222,0.5467980295566502,Other author technique labels; not verified benign,,,,,,,,,,,11,0.017699115044247787,0.36363636363636365,0.03375527426160337,0.022025915716699075,0.3510971786833856,222,0.5467980295566502,0.5995203836930456,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_pam,435,,,,,426,214,0.5023474178403756,Other author technique labels; not verified benign,,,,,,,,,,,9,0.02727272727272727,0.6666666666666666,0.05240174672489083,0.03533895072984537,0.5963745435576422,214,0.5023474178403756,0.5195402298850574,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_sshkey,419,,,,,411,226,0.5498783454987834,Other author technique labels; not verified benign,,,,,,,,,,,8,0.017391304347826087,0.5,0.03361344537815126,0.02579613732067007,0.5080596107055961,226,0.5498783454987834,0.5775656324582339,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_localaccount,169,,,,,166,78,0.46987951807228917,Other author technique labels; not verified benign,,,,,,,,,,,3,0.025,0.6666666666666666,0.04819277108433735,0.041666666666666664,0.6164658634538152,78,0.46987951807228917,0.48520710059171596,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_pam,169,,,,,168,73,0.43452380952380953,Other author technique labels; not verified benign,,,,,,,,,,,1,0.0,0.0,0.0,0.005917159763313609,0.05654761904761907,73,0.43452380952380953,0.4556213017751479,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_sshkey,164,,,,,162,88,0.5432098765432098,Other author technique labels; not verified benign,,,,,,,,,,,2,0.011235955056179775,0.5,0.02197802197802198,0.01961107448912327,0.41820987654320985,88,0.5432098765432098,0.5609756097560976,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_localaccount,164,,,,,161,83,0.515527950310559,Other author technique labels; not verified benign,,,,,,,,,,,3,0.011904761904761904,0.3333333333333333,0.022988505747126436,0.019449896917398124,0.4233954451345756,83,0.515527950310559,0.5548780487804879,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_pam,156,,,,,152,72,0.47368421052631576,Other author technique labels; not verified benign,,,,,,,,,,,4,0.02702702702702703,0.5,0.05128205128205128,0.02486587338681998,0.38980263157894735,72,0.47368421052631576,0.5128205128205128,,,,,,,,,,,,,,,
PX083-0183,PX083,camlds,random_50,,context,,False,,20260921,183,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_sshkey,159,,,,,157,68,0.43312101910828027,Other author technique labels; not verified benign,,,,,,,,,,,2,0.014492753623188406,0.5,0.028169014084507043,0.02976190476190476,0.5828025477707006,68,0.43312101910828027,0.4528301886792453,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_localaccount,220,,,,,211,88,0.41706161137440756,Other author technique labels; not verified benign,,,,,,,,,,,9,0.053763440860215055,0.5555555555555556,0.09803921568627451,0.05641631388628944,0.5829383886255923,88,0.41706161137440756,0.4727272727272727,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_pam,228,,,,,218,84,0.3853211009174312,Other author technique labels; not verified benign,,,,,,,,,,,10,0.07692307692307693,0.7,0.13861386138613863,0.06556428625966304,0.6731651376146789,84,0.3853211009174312,0.42105263157894735,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_sshkey,230,,,,,223,86,0.38565022421524664,Other author technique labels; not verified benign,,,,,,,,,,,7,0.033707865168539325,0.42857142857142855,0.0625,0.03587150004975677,0.4778987828315182,86,0.38565022421524664,0.4434782608695652,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_cron_localaccount,260,,,,,252,108,0.42857142857142855,Other author technique labels; not verified benign,,,,,,,,,,,8,0.01818181818181818,0.25,0.03389830508474576,0.05580172839736055,0.41666666666666663,108,0.42857142857142855,0.5076923076923077,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_cron_pam,282,,,,,274,123,0.4489051094890511,Other author technique labels; not verified benign,,,,,,,,,,,8,0.031496062992125984,0.5,0.05925925925925926,0.04482261178081955,0.49931569343065696,123,0.4489051094890511,0.4929078014184397,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_cron_sshkey,251,,,,,245,103,0.4204081632653061,Other author technique labels; not verified benign,,,,,,,,,,,6,0.02830188679245283,0.5,0.05357142857142857,0.02862942682513341,0.5255102040816326,103,0.4204081632653061,0.4581673306772908,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_localaccount,168,,,,,165,69,0.41818181818181815,Other author technique labels; not verified benign,,,,,,,,,,,3,0.041666666666666664,1.0,0.08,0.04062850729517396,0.7303030303030303,69,0.41818181818181815,0.4107142857142857,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_pam,164,,,,,160,66,0.4125,Other author technique labels; not verified benign,,,,,,,,,,,4,0.043478260869565216,0.75,0.0821917808219178,0.0566633054835302,0.71171875,66,0.4125,0.4268292682926829,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_sshkey,154,,,,,152,68,0.4473684210526316,Other author technique labels; not verified benign,,,,,,,,,,,2,0.0,0.0,0.0,0.013188844086021506,0.28289473684210525,68,0.4473684210526316,0.4935064935064935,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_localaccount,417,,,,,406,197,0.4852216748768473,Other author technique labels; not verified benign,,,,,,,,,,,11,0.015,0.2727272727272727,0.02843601895734597,0.02245483262524885,0.3466188983430363,197,0.4852216748768473,0.5491606714628298,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_pam,435,,,,,426,193,0.45305164319248825,Other author technique labels; not verified benign,,,,,,,,,,,9,0.03015075376884422,0.6666666666666666,0.057692307692307696,0.03535875597668717,0.605242566510172,193,0.45305164319248825,0.47126436781609193,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_sshkey,419,,,,,411,200,0.48661800486618007,Other author technique labels; not verified benign,,,,,,,,,,,8,0.014778325123152709,0.375,0.02843601895734597,0.025533866852778538,0.5129257907542579,200,0.48661800486618007,0.5250596658711217,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_localaccount,169,,,,,166,68,0.40963855421686746,Other author technique labels; not verified benign,,,,,,,,,,,3,0.02857142857142857,0.6666666666666666,0.0547945205479452,0.04083333333333333,0.6024096385542168,68,0.40963855421686746,0.4260355029585799,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_pam,169,,,,,168,65,0.3869047619047619,Other author technique labels; not verified benign,,,,,,,,,,,1,0.0,0.0,0.0,0.005917159763313609,0.05654761904761907,65,0.3869047619047619,0.40828402366863903,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_sshkey,164,,,,,162,82,0.5061728395061729,Other author technique labels; not verified benign,,,,,,,,,,,2,0.012048192771084338,0.5,0.023529411764705882,0.02222659323367427,0.4367283950617284,82,0.5061728395061729,0.524390243902439,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_localaccount,164,,,,,161,74,0.45962732919254656,Other author technique labels; not verified benign,,,,,,,,,,,3,0.013333333333333334,0.3333333333333333,0.02564102564102564,0.019311500151588584,0.41718426501035194,74,0.45962732919254656,0.5,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_pam,156,,,,,152,62,0.40789473684210525,Other author technique labels; not verified benign,,,,,,,,,,,4,0.015873015873015872,0.25,0.029850746268656716,0.026327974121578942,0.41776315789473695,62,0.40789473684210525,0.47435897435897434,,,,,,,,,,,,,,,
PX083-0184,PX083,camlds,random_50,,fixed_fusion,,False,,20260921,184,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_sshkey,159,,,,,157,55,0.3503184713375796,Other author technique labels; not verified benign,,,,,,,,,,,2,0.017857142857142856,0.5,0.034482758620689655,0.031874039938556066,0.554140127388535,55,0.3503184713375796,0.3710691823899371,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_localaccount,220,,,,,211,143,0.6777251184834123,Other author technique labels; not verified benign,,,,,,,,,,,9,0.04666666666666667,0.7777777777777778,0.0880503144654088,0.05277344804055121,0.564507635597683,143,0.6777251184834123,0.6863636363636364,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_pam,228,,,,,218,144,0.6605504587155964,Other author technique labels; not verified benign,,,,,,,,,,,10,0.046357615894039736,0.7,0.08695652173913043,0.054193247870713335,0.5529816513761467,144,0.6605504587155964,0.6842105263157895,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_sshkey,230,,,,,223,133,0.5964125560538116,Other author technique labels; not verified benign,,,,,,,,,,,7,0.036231884057971016,0.7142857142857143,0.06896551724137931,0.03382068046665356,0.5080076873798847,133,0.5964125560538116,0.6130434782608696,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_cron_localaccount,260,,,,,252,169,0.6706349206349206,Other author technique labels; not verified benign,,,,,,,,,,,8,0.023121387283236993,0.5,0.04419889502762431,0.034865231565047776,0.46378968253968256,169,0.6706349206349206,0.7115384615384616,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_cron_pam,282,,,,,274,181,0.6605839416058394,Other author technique labels; not verified benign,,,,,,,,,,,8,0.026881720430107527,0.625,0.05154639175257732,0.05837557945851041,0.4719434306569343,181,0.6605839416058394,0.6843971631205674,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_cron_sshkey,251,,,,,245,163,0.6653061224489796,Other author technique labels; not verified benign,,,,,,,,,,,6,0.023952095808383235,0.6666666666666666,0.046242774566473986,0.02666658995301302,0.47993197278911565,163,0.6653061224489796,0.6812749003984063,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_localaccount,168,,,,,165,100,0.6060606060606061,Other author technique labels; not verified benign,,,,,,,,,,,3,0.0196078431372549,0.6666666666666666,0.0380952380952381,0.02172919672919673,0.4818181818181818,100,0.6060606060606061,0.6190476190476191,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_pam,164,,,,,160,113,0.70625,Other author technique labels; not verified benign,,,,,,,,,,,4,0.017391304347826087,0.5,0.03361344537815126,0.06387108262108263,0.57890625,113,0.70625,0.7378048780487805,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_sshkey,154,,,,,152,103,0.6776315789473685,Other author technique labels; not verified benign,,,,,,,,,,,2,0.009615384615384616,0.5,0.018867924528301886,0.01601731601731602,0.41118421052631576,103,0.6776315789473685,0.6948051948051948,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_localaccount,417,,,,,406,297,0.7315270935960592,Other author technique labels; not verified benign,,,,,,,,,,,11,0.019801980198019802,0.5454545454545454,0.03821656050955414,0.02199872424947797,0.345051500223914,297,0.7315270935960592,0.7601918465227818,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_pam,435,,,,,426,285,0.6690140845070423,Other author technique labels; not verified benign,,,,,,,,,,,9,0.023972602739726026,0.7777777777777778,0.046511627906976744,0.0243479259564154,0.5345592070944183,285,0.6690140845070423,0.6735632183908046,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_sshkey,419,,,,,411,295,0.7177615571776156,Other author technique labels; not verified benign,,,,,,,,,,,8,0.019933554817275746,0.75,0.038834951456310676,0.01887488092773896,0.45848540145985395,295,0.7177615571776156,0.7231503579952268,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_localaccount,169,,,,,166,112,0.6746987951807228,Other author technique labels; not verified benign,,,,,,,,,,,3,0.017543859649122806,0.6666666666666666,0.03418803418803419,0.01984846173404526,0.43775100401606426,112,0.6746987951807228,0.6863905325443787,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_pam,169,,,,,168,108,0.6428571428571429,Other author technique labels; not verified benign,,,,,,,,,,,1,0.0,0.0,0.0,0.005917159763313609,0.05654761904761907,108,0.6428571428571429,0.6627218934911243,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_sudo_sshkey,164,,,,,162,112,0.691358024691358,Other author technique labels; not verified benign,,,,,,,,,,,2,0.008849557522123894,0.5,0.017391304347826087,0.01242667489966039,0.28858024691358025,112,0.691358024691358,0.7073170731707317,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_localaccount,164,,,,,161,104,0.6459627329192547,Other author technique labels; not verified benign,,,,,,,,,,,3,0.028037383177570093,1.0,0.05454545454545454,0.05440291415901172,0.7256728778467909,104,0.6459627329192547,0.6341463414634146,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_pam,156,,,,,152,98,0.6447368421052632,Other author technique labels; not verified benign,,,,,,,,,,,4,0.02,0.5,0.038461538461538464,0.03412432368854387,0.44901315789473684,98,0.6447368421052632,0.6794871794871795,,,,,,,,,,,,,,,
PX083-0185,PX083,camlds,random_50,,mixed_dropout,,False,,20260921,185,px083_policy_transfer/results/METRICS.json,by_run,1_validaccount_sshkey,159,,,,,157,98,0.6242038216560509,Other author technique labels; not verified benign,,,,,,,,,,,2,0.02,1.0,0.0392156862745098,0.02661401098901099,0.6242038216560509,98,0.6242038216560509,0.6163522012578616,,,,,,,,,,,,,,,
PX083-0186,PX083,camlds,random_50,,confidence_gate,,False,,20260921,186,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_localaccount,220,,,,,211,88,0.41706161137440756,Other author technique labels; not verified benign,,,,,,,,,,,9,0.053763440860215055,0.5555555555555556,0.09803921568627451,0.07290604683549727,0.5908372827804107,88,0.41706161137440756,0.4727272727272727,,,,,,,,,,,,,,,
PX083-0186,PX083,camlds,random_50,,confidence_gate,,False,,20260921,186,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_pam,228,,,,,218,84,0.3853211009174312,Other author technique labels; not verified benign,,,,,,,,,,,10,0.07692307692307693,0.7,0.13861386138613863,0.06554349889523399,0.6708715596330275,84,0.3853211009174312,0.42105263157894735,,,,,,,,,,,,,,,
PX083-0186,PX083,camlds,random_50,,confidence_gate,,False,,20260921,186,px083_policy_transfer/results/METRICS.json,by_run,1_autostart_sshkey,230,,,,,223,86,0.38565022421524664,Other author technique labels; not verified benign,,,,,,,,,,,7,0.033707865168539325,0.42857142857142855,0.0625,0.03745715541959069,0.4875080076873799,86,0.38565022421524664,0.4434782608695652,,,,,,,,,,,,,,,
PX083-0186,PX083,camlds,random_50,,confidence_gate,,False,,20260921,186,px083_policy_transfer/results/METRICS.json,by_run,1_cron_localaccount,260,,,,,252,108,0.42857142857142855,Other author technique labels; not verified benign,,,,,,,,,,,8,0.01818181818181818,0.25,0.03389830508474576,0.06638222176871228,0.42212301587301587,108,0.42857142857142855,0.5076923076923077,,,,,,,,,,,,,,,
PX083-0186,PX083,camlds,random_50,,confidence_gate,,False,,20260921,186,px083_policy_transfer/results/METRICS.json,by_run,1_cron_pam,282,,,,,274,123,0.4489051094890511,Other author technique labels; not verified benign,,,,,,,,,,,8,0.031496062992125984,0.5,0.05925925925925926,0.05402467791021048,0.5029653284671534,123,0.4489051094890511,0.4929078014184397,,,,,,,,,,,,,,,
PX083-0186,PX083,camlds,random_50,,confidence_gate,,False,,20260921,186,px083_policy_transfer/results/METRICS.json,by_run,1_cron_sshkey,251,,,,,245,103,0.4204081632653061,Other author technique labels; not verified benign,,,,,,,,,,,6,0.02830188679245283,0.5,0.05357142857142857,0.0278613249037692,0.5173469387755103,103,0.4204081632653061,0.4581673306772908,,,,,,,,,,,,,,,
PX083-0186,PX083,camlds,random_50,,confidence_gate,,False,,20260921,186,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_localaccount,168,,,,,165,69,0.41818181818181815,Other author technique labels; not verified benign,,,,,,,,,,,3,0.041666666666666664,1.0,0.08,0.03601916299169368,0.6919191919191919,69,0.41818181818181815,0.4107142857142857,,,,,,,,,,,,,,,
PX083-0186,PX083,camlds,random_50,,confidence_gate,,False,,20260921,186,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_pam,164,,,,,160,66,0.4125,Other author technique labels; not verified benign,,,,,,,,,,,4,0.043478260869565216,0.75,0.0821917808219178,0.06136224376114082,0.7195312500000001,66,0.4125,0.4268292682926829,,,,,,,,,,,,,,,
PX083-0186,PX083,camlds,random_50,,confidence_gate,,False,,20260921,186,px083_policy_transfer/results/METRICS.json,by_run,1_pwnkit_sshkey,154,,,,,152,68,0.4473684210526316,Other author technique labels; not verified benign,,,,,,,,,,,2,0.0,0.0,0.0,0.013199665831244777,0.28289473684210525,68,0.4473684210526316,0.4935064935064935,,,,,,,,,,,,,,,
PX083-0186,PX083,camlds,random_50,,confidence_gate,,False,,20260921,186,px083_policy_transfer/results/METRICS.json,by_run,1_racecondition_localaccount,417,,,,,406,197,0.4852216748768473,Other author technique labels; not verified benign,,,,,,,,,,,11,0.015,0.2727272727272727,0.02843601895734597,0.022361353076664904,0.34046126287505596,197,0.4852216748768473,0.5491606714628298,,,,,,,,,,,,,,,
