dataset,model_seed,condition,removed_fraction,mask_seed,arm,n,tp,fp,tn,fn,precision,recall,f1,false_positive_rate,false_positives_per_10000_benign_nodes,average_precision,accuracy,predicted_positive
theia,101,drop_0.25_mask_20260920,0.25,20260920,confidence_selector,344767,8,2692,316756,25311,0.002962962962962963,0.0003159682451913583,0.0005710410792676399,0.008427036638200897,84.27036638200896,0.38402162893940817,0.918777029124017,2700
theia,211,drop_0.25_mask_20260920,0.25,20260920,mlp,344767,8,2693,316755,25311,0.002961865975564606,0.0003159682451913583,0.0005710206995003569,0.008430167038140793,84.30167038140793,0.37347551398400697,0.9187741286143976,2701
theia,211,drop_0.25_mask_20260920,0.25,20260920,gin,344767,8,2708,316740,25311,0.0029455081001472753,0.0003159682451913583,0.0005707151774567505,0.008477123037239237,84.77123037239238,0.35857149329409393,0.9187306209701045,2716
theia,211,drop_0.25_mask_20260920,0.25,20260920,isolation_forest,344767,328,2898,316550,24991,0.10167389956602604,0.012954698052845688,0.022981257663338587,0.009071899025819539,90.71899025819539,0.615340219533245,0.9191076872206446,3226
theia,211,drop_0.25_mask_20260920,0.25,20260920,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,211,drop_0.25_mask_20260920,0.25,20260920,quality_gate,344767,8,2708,316740,25311,0.0029455081001472753,0.0003159682451913583,0.0005707151774567505,0.008477123037239237,84.77123037239238,0.3712660898108949,0.9187306209701045,2716
theia,211,drop_0.25_mask_20260920,0.25,20260920,confidence_selector,344767,8,2709,316739,25311,0.002944423997055576,0.0003159682451913583,0.0005706948209444999,0.008480253437179133,84.80253437179134,0.37583628529342095,0.9187277204604849,2717
theia,307,drop_0.25_mask_20260920,0.25,20260920,mlp,344767,8,2701,316747,25311,0.0029531192321889995,0.0003159682451913583,0.0005708577137148566,0.008455210237659964,84.55210237659963,0.3716918498730285,0.9187509245374412,2709
theia,307,drop_0.25_mask_20260920,0.25,20260920,gin,344767,8,2705,316743,25311,0.002948765204570586,0.0003159682451913583,0.0005707762557077625,0.00846773183741955,84.6773183741955,0.36148729358407666,0.9187393224989631,2713
theia,307,drop_0.25_mask_20260920,0.25,20260920,isolation_forest,344767,328,2792,316656,24991,0.10512820512820513,0.012954698052845688,0.02306691515172826,0.008740076632190528,87.40076632190528,0.6452080491566232,0.9194151412403159,3120
theia,307,drop_0.25_mask_20260920,0.25,20260920,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,307,drop_0.25_mask_20260920,0.25,20260920,quality_gate,344767,8,2705,316743,25311,0.002948765204570586,0.0003159682451913583,0.0005707762557077625,0.00846773183741955,84.6773183741955,0.3612044674983602,0.9187393224989631,2713
theia,307,drop_0.25_mask_20260920,0.25,20260920,confidence_selector,344767,8,2708,316740,25311,0.0029455081001472753,0.0003159682451913583,0.0005707151774567505,0.008477123037239237,84.77123037239238,0.36337322929663335,0.9187306209701045,2716
theia,101,drop_0.5_mask_20260920,0.5,20260920,mlp,344767,8,2012,317436,25311,0.0039603960396039604,0.0003159682451913583,0.0005852445224770475,0.006298364679071398,62.98364679071398,0.3840652608546945,0.9207493756653043,2020
theia,101,drop_0.5_mask_20260920,0.5,20260920,gin,344767,8,1993,317455,25311,0.00399800099950025,0.0003159682451913583,0.0005856515373352855,0.006238887080213368,62.38887080213368,0.36692241129180236,0.9208044853480757,2001
theia,101,drop_0.5_mask_20260920,0.5,20260920,isolation_forest,344767,1,1640,317808,25318,0.0006093845216331506,3.9496030648919786e-05,7.41839762611276e-05,0.005133855901429967,51.33855901429967,0.5395035319771806,0.9218080616764366,1641
theia,101,drop_0.5_mask_20260920,0.5,20260920,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_0.5_mask_20260920,0.5,20260920,quality_gate,344767,8,1993,317455,25311,0.00399800099950025,0.0003159682451913583,0.0005856515373352855,0.006238887080213368,62.38887080213368,0.3866282526779599,0.9208044853480757,2001
theia,101,drop_0.5_mask_20260920,0.5,20260920,confidence_selector,344767,8,2001,317447,25311,0.003982080637132902,0.0003159682451913583,0.000585480093676815,0.006263930279732538,62.639302797325385,0.38203830571542474,0.9207812812711194,2009
theia,211,drop_0.5_mask_20260920,0.5,20260920,mlp,344767,8,2017,317431,25311,0.003950617283950617,0.0003159682451913583,0.0005851375073142189,0.00631401667877088,63.1401667877088,0.37387769150327926,0.9207348731172067,2025
theia,211,drop_0.5_mask_20260920,0.5,20260920,gin,344767,8,2004,317444,25311,0.003976143141153081,0.0003159682451913583,0.0005854158281804544,0.006273321479552228,62.73321479552228,0.3623369847978222,0.9207725797422607,2012
theia,211,drop_0.5_mask_20260920,0.5,20260920,isolation_forest,344767,98,1912,317536,25221,0.04875621890547264,0.003870611003594139,0.00717186871089319,0.005985324685081766,59.85324685081766,0.5595234807993898,0.921300472493017,2010
theia,211,drop_0.5_mask_20260920,0.5,20260920,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,211,drop_0.5_mask_20260920,0.5,20260920,quality_gate,344767,8,2004,317444,25311,0.003976143141153081,0.0003159682451913583,0.0005854158281804544,0.006273321479552228,62.73321479552228,0.37053998591051873,0.9207725797422607,2012
theia,211,drop_0.5_mask_20260920,0.5,20260920,confidence_selector,344767,8,2006,317442,25311,0.003972194637537239,0.0003159682451913583,0.0005853729923535653,0.006279582279432021,62.7958227943202,0.3761644935979755,0.9207667787230216,2014
theia,307,drop_0.5_mask_20260920,0.5,20260920,mlp,344767,8,2042,317406,25311,0.003902439024390244,0.0003159682451913583,0.0005846030180130804,0.006392276677268288,63.92276677268288,0.37292754742480555,0.9206623603767182,2050
theia,307,drop_0.5_mask_20260920,0.5,20260920,gin,344767,8,2001,317447,25311,0.003982080637132902,0.0003159682451913583,0.000585480093676815,0.006263930279732538,62.639302797325385,0.3658824808899019,0.9207812812711194,2009
theia,307,drop_0.5_mask_20260920,0.5,20260920,isolation_forest,344767,98,1875,317573,25221,0.0496705524581855,0.003870611003594139,0.007181591675216181,0.0058694998873056025,58.69499887305602,0.5898161227634453,0.92140779134894,1973
theia,307,drop_0.5_mask_20260920,0.5,20260920,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,307,drop_0.5_mask_20260920,0.5,20260920,quality_gate,344767,8,2001,317447,25311,0.003982080637132902,0.0003159682451913583,0.000585480093676815,0.006263930279732538,62.639302797325385,0.368157926106873,0.9207812812711194,2009
theia,307,drop_0.5_mask_20260920,0.5,20260920,confidence_selector,344767,8,2025,317423,25311,0.003935071323167732,0.0003159682451913583,0.000584966364434045,0.00633905987829005,63.390598782900504,0.36664953585228105,0.9207116690402504,2033
theia,101,drop_0.75_mask_20260920,0.75,20260920,mlp,344767,2,1168,318280,25317,0.0017094017094017094,7.899206129783957e-05,0.00015100607799463928,0.003656307129798903,36.56307129798903,0.3932780567131028,0.923180002726479,1170
theia,101,drop_0.75_mask_20260920,0.75,20260920,gin,344767,2,1150,318298,25317,0.001736111111111111,7.899206129783957e-05,0.00015110876053039176,0.0035999599308807694,35.999599308807696,0.3805414410050131,0.9232322118996308,1152
theia,101,drop_0.75_mask_20260920,0.75,20260920,isolation_forest,344767,0,558,318890,25319,0.0,0.0,0.0,0.0017467631664621472,17.46763166462147,0.521230757475006,0.9249435125751595,558
theia,101,drop_0.75_mask_20260920,0.75,20260920,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_0.75_mask_20260920,0.75,20260920,quality_gate,344767,2,1150,318298,25317,0.001736111111111111,7.899206129783957e-05,0.00015110876053039176,0.0035999599308807694,35.999599308807696,0.39599260545190285,0.9232322118996308,1152
theia,101,drop_0.75_mask_20260920,0.75,20260920,confidence_selector,344767,2,1161,318287,25317,0.0017196904557179708,7.899206129783957e-05,0.00015104599350502227,0.003634394330219629,36.34394330219629,0.39038529714181947,0.9232003062938158,1163
theia,211,drop_0.75_mask_20260920,0.75,20260920,mlp,344767,2,1171,318277,25317,0.0017050298380221654,7.899206129783957e-05,0.00015098897780462027,0.003665698329618592,36.65698329618592,0.38628254536958045,0.9231713011976205,1173
theia,211,drop_0.75_mask_20260920,0.75,20260920,gin,344767,2,1163,318285,25317,0.0017167381974248926,7.899206129783957e-05,0.00015103458692040478,0.0036406551300994217,36.40655130099422,0.378125025837199,0.9231945052745767,1165
theia,211,drop_0.75_mask_20260920,0.75,20260920,isolation_forest,344767,18,844,318604,25301,0.02088167053364269,0.0007109285516805562,0.0013750429700928155,0.002642057549272495,26.42057549272495,0.5266557797343082,0.9241661759971227,862
theia,211,drop_0.75_mask_20260920,0.75,20260920,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,211,drop_0.75_mask_20260920,0.75,20260920,quality_gate,344767,2,1163,318285,25317,0.0017167381974248926,7.899206129783957e-05,0.00015103458692040478,0.0036406551300994217,36.40655130099422,0.3839847545632141,0.9231945052745767,1165
theia,211,drop_0.75_mask_20260920,0.75,20260920,confidence_selector,344767,2,1169,318279,25317,0.0017079419299743809,7.899206129783957e-05,0.00015100037750094376,0.0036594375297387995,36.59437529738799,0.3888742864561251,0.9231771022168596,1171
theia,307,drop_0.75_mask_20260920,0.75,20260920,mlp,344767,2,1202,318246,25317,0.0016611295681063123,7.899206129783957e-05,0.00015081250235644535,0.003762740727755378,37.62740727755378,0.3856326880605814,0.9230813853994146,1204
theia,307,drop_0.75_mask_20260920,0.75,20260920,gin,344767,2,1157,318291,25317,0.001725625539257981,7.899206129783957e-05,0.00015106881184379485,0.0036218727304600435,36.218727304600435,0.379885079811118,0.9232119083322939,1159
theia,307,drop_0.75_mask_20260920,0.75,20260920,isolation_forest,344767,18,700,318748,25301,0.025069637883008356,0.0007109285516805562,0.00138264777048047,0.002191279957927425,21.91279957927425,0.5521874840950175,0.9245838493823365,718
theia,307,drop_0.75_mask_20260920,0.75,20260920,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,307,drop_0.75_mask_20260920,0.75,20260920,quality_gate,344767,2,1157,318291,25317,0.001725625539257981,7.899206129783957e-05,0.00015106881184379485,0.0036218727304600435,36.218727304600435,0.3826991803676791,0.9232119083322939,1159
theia,307,drop_0.75_mask_20260920,0.75,20260920,confidence_selector,344767,2,1176,318272,25317,0.001697792869269949,7.899206129783957e-05,0.00015096048609276522,0.0036813503293180736,36.81350329318074,0.3796546260812893,0.9231567986495227,1178
theia,101,drop_1_mask_20260920,1.0,20260920,mlp,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_1_mask_20260920,1.0,20260920,gin,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_1_mask_20260920,1.0,20260920,isolation_forest,344767,0,0,319448,25319,0.0,0.0,0.0,0.0,0.0,0.5473609667399948,0.9265619969428629,0
theia,101,drop_1_mask_20260920,1.0,20260920,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_1_mask_20260920,1.0,20260920,quality_gate,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_1_mask_20260920,1.0,20260920,confidence_selector,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,211,drop_1_mask_20260920,1.0,20260920,mlp,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,211,drop_1_mask_20260920,1.0,20260920,gin,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,211,drop_1_mask_20260920,1.0,20260920,isolation_forest,344767,0,0,319448,25319,0.0,0.0,0.0,0.0,0.0,0.5473609667399948,0.9265619969428629,0
theia,211,drop_1_mask_20260920,1.0,20260920,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,211,drop_1_mask_20260920,1.0,20260920,quality_gate,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276502375438208,0.9265532954140042,3
theia,211,drop_1_mask_20260920,1.0,20260920,confidence_selector,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,307,drop_1_mask_20260920,1.0,20260920,mlp,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,307,drop_1_mask_20260920,1.0,20260920,gin,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,307,drop_1_mask_20260920,1.0,20260920,isolation_forest,344767,0,0,319448,25319,0.0,0.0,0.0,0.0,0.0,0.5473609654340508,0.9265619969428629,0
theia,307,drop_1_mask_20260920,1.0,20260920,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,307,drop_1_mask_20260920,1.0,20260920,quality_gate,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276502375438208,0.9265532954140042,3
theia,307,drop_1_mask_20260920,1.0,20260920,confidence_selector,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_0.25_mask_20260921,0.25,20260921,mlp,344767,9,2699,316749,25310,0.0033234859675036928,0.0003554642758402781,0.0006422378420808506,0.00844894943778017,84.4894943778017,0.3853555992136312,0.9187596260662998,2708
theia,101,drop_0.25_mask_20260921,0.25,20260921,gin,344767,9,2694,316754,25310,0.003329633740288568,0.0003554642758402781,0.0006423524373706373,0.008433297438080689,84.33297438080689,0.36202011719287674,0.9187741286143976,2703
theia,101,drop_0.25_mask_20260921,0.25,20260921,isolation_forest,344767,1,2715,316733,25318,0.0003681885125184094,3.9496030648919786e-05,7.133939718209382e-05,0.008499035836818512,84.99035836818511,0.5752152705164222,0.9186900138354309,2716
theia,101,drop_0.25_mask_20260921,0.25,20260921,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_0.25_mask_20260921,0.25,20260921,quality_gate,344767,9,2694,316754,25310,0.003329633740288568,0.0003554642758402781,0.0006423524373706373,0.008433297438080689,84.33297438080689,0.3882246400965013,0.9187741286143976,2703
theia,101,drop_0.25_mask_20260921,0.25,20260921,confidence_selector,344767,9,2699,316749,25310,0.0033234859675036928,0.0003554642758402781,0.0006422378420808506,0.00844894943778017,84.4894943778017,0.3864534497551368,0.9187596260662998,2708
theia,211,drop_0.25_mask_20260921,0.25,20260921,mlp,344767,9,2699,316749,25310,0.0033234859675036928,0.0003554642758402781,0.0006422378420808506,0.00844894943778017,84.4894943778017,0.37307510233192004,0.9187596260662998,2708
theia,211,drop_0.25_mask_20260921,0.25,20260921,gin,344767,9,2716,316732,25310,0.0033027522935779817,0.0003554642758402781,0.0006418485237483953,0.008502166236758408,85.02166236758409,0.35814502477046317,0.9187103174027677,2725
theia,211,drop_0.25_mask_20260921,0.25,20260921,isolation_forest,344767,324,2904,316544,24995,0.10037174721189591,0.01279671393025001,0.022699407993834728,0.009090681425458916,90.90681425458916,0.615776317485961,0.9190786821244493,3228
theia,211,drop_0.25_mask_20260921,0.25,20260921,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,211,drop_0.25_mask_20260921,0.25,20260921,quality_gate,344767,9,2716,316732,25310,0.0033027522935779817,0.0003554642758402781,0.0006418485237483953,0.008502166236758408,85.02166236758409,0.37113674131355834,0.9187103174027677,2725
theia,211,drop_0.25_mask_20260921,0.25,20260921,confidence_selector,344767,9,2718,316730,25310,0.0033003300330033004,0.0003554642758402781,0.0006418027526206946,0.0085084270366382,85.08427036638201,0.37544478967785916,0.9187045163835286,2727
theia,307,drop_0.25_mask_20260921,0.25,20260921,mlp,344767,9,2710,316738,25310,0.0033100404560500183,0.0003554642758402781,0.0006419858763107211,0.008483383837119031,84.8338383711903,0.37125186003189686,0.9187277204604849,2719
theia,307,drop_0.25_mask_20260921,0.25,20260921,gin,344767,9,2715,316733,25310,0.003303964757709251,0.0003554642758402781,0.0006418714117605107,0.008499035836818512,84.99035836818511,0.36042580986259865,0.9187132179123872,2724
theia,307,drop_0.25_mask_20260921,0.25,20260921,isolation_forest,344767,323,2779,316669,24996,0.1041263700838169,0.01275721789960109,0.0227296717216143,0.008699381432971876,86.99381432971876,0.644587728864258,0.9194383453172722,3102
theia,307,drop_0.25_mask_20260921,0.25,20260921,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,307,drop_0.25_mask_20260921,0.25,20260921,quality_gate,344767,9,2715,316733,25310,0.003303964757709251,0.0003554642758402781,0.0006418714117605107,0.008499035836818512,84.99035836818511,0.3664749546606744,0.9187132179123872,2724
theia,307,drop_0.25_mask_20260921,0.25,20260921,confidence_selector,344767,9,2716,316732,25310,0.0033027522935779817,0.0003554642758402781,0.0006418485237483953,0.008502166236758408,85.02166236758409,0.3684827368575349,0.9187103174027677,2725
theia,101,drop_0.5_mask_20260921,0.5,20260921,mlp,344767,8,2014,317434,25311,0.003956478733926805,0.0003159682451913583,0.0005852017117150067,0.006304625478951191,63.046254789511906,0.38487409721359256,0.9207435746460653,2022
theia,101,drop_0.5_mask_20260921,0.5,20260921,gin,344767,8,1993,317455,25311,0.00399800099950025,0.0003159682451913583,0.0005856515373352855,0.006238887080213368,62.38887080213368,0.3685316568198408,0.9208044853480757,2001
theia,101,drop_0.5_mask_20260921,0.5,20260921,isolation_forest,344767,1,1635,317813,25318,0.0006112469437652812,3.9496030648919786e-05,7.419773696902245e-05,0.005118203901730485,51.18203901730485,0.5411202231103441,0.9218225642245342,1636
theia,101,drop_0.5_mask_20260921,0.5,20260921,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_0.5_mask_20260921,0.5,20260921,quality_gate,344767,8,1993,317455,25311,0.00399800099950025,0.0003159682451913583,0.0005856515373352855,0.006238887080213368,62.38887080213368,0.3878236771260629,0.9208044853480757,2001
theia,101,drop_0.5_mask_20260921,0.5,20260921,confidence_selector,344767,8,2003,317445,25311,0.003978120338140228,0.0003159682451913583,0.0005854372484449323,0.006270191079612331,62.701910796123315,0.3841971673967918,0.9207754802518803,2011
theia,211,drop_0.5_mask_20260921,0.5,20260921,mlp,344767,8,2021,317427,25311,0.003942828979793002,0.0003159682451913583,0.000585051923358198,0.006326538278530465,63.26538278530465,0.3745184114499694,0.9207232710787285,2029
theia,211,drop_0.5_mask_20260921,0.5,20260921,gin,344767,8,1997,317451,25311,0.00399002493765586,0.0003159682451913583,0.0005855658029571073,0.006251408679972954,62.51408679972953,0.3635639674047504,0.9207928833095975,2005
theia,211,drop_0.5_mask_20260921,0.5,20260921,isolation_forest,344767,103,1913,317535,25216,0.05109126984126984,0.0040680911568387376,0.007536125845985001,0.005988455085021663,59.88455085021663,0.5610299626202648,0.9213120745314952,2016
theia,211,drop_0.5_mask_20260921,0.5,20260921,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,211,drop_0.5_mask_20260921,0.5,20260921,quality_gate,344767,8,1997,317451,25311,0.00399002493765586,0.0003159682451913583,0.0005855658029571073,0.006251408679972954,62.51408679972953,0.37186314167017587,0.9207928833095975,2005
theia,211,drop_0.5_mask_20260921,0.5,20260921,confidence_selector,344767,8,2004,317444,25311,0.003976143141153081,0.0003159682451913583,0.0005854158281804544,0.006273321479552228,62.73321479552228,0.3772088457233186,0.9207725797422607,2012
theia,307,drop_0.5_mask_20260921,0.5,20260921,mlp,344767,8,2050,317398,25311,0.003887269193391642,0.0003159682451913583,0.0005844321876027322,0.006417319876787458,64.17319876787458,0.37368601034788335,0.9206391562997619,2058
theia,307,drop_0.5_mask_20260921,0.5,20260921,gin,344767,8,1996,317452,25311,0.003992015968063872,0.0003159682451913583,0.0005855872341982945,0.006248278280033057,62.48278280033057,0.36650066121729696,0.920795783819217,2004
theia,307,drop_0.5_mask_20260921,0.5,20260921,isolation_forest,344767,103,1885,317563,25216,0.05181086519114688,0.0040680911568387376,0.007543853224447943,0.005900803886704565,59.008038867045656,0.5908153982510653,0.9213932888008423,1988
theia,307,drop_0.5_mask_20260921,0.5,20260921,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,307,drop_0.5_mask_20260921,0.5,20260921,quality_gate,344767,8,1996,317452,25311,0.003992015968063872,0.0003159682451913583,0.0005855872341982945,0.006248278280033057,62.48278280033057,0.370162612805751,0.920795783819217,2004
theia,307,drop_0.5_mask_20260921,0.5,20260921,confidence_selector,344767,8,2025,317423,25311,0.003935071323167732,0.0003159682451913583,0.000584966364434045,0.00633905987829005,63.390598782900504,0.36889138352027756,0.9207116690402504,2033
theia,101,drop_0.75_mask_20260921,0.75,20260921,mlp,344767,7,1137,318311,25312,0.006118881118881119,0.0002764722145424385,0.0005290405471790802,0.003559264731662117,35.592647316621175,0.39325801667870525,0.9232844210727825,1144
theia,101,drop_0.75_mask_20260921,0.75,20260921,gin,344767,7,1124,318324,25312,0.00618921308576481,0.0002764722145424385,0.0005293005671077504,0.003518569532443465,35.18569532443465,0.3807780283093552,0.9233221276978365,1131
theia,101,drop_0.75_mask_20260921,0.75,20260921,isolation_forest,344767,0,558,318890,25319,0.0,0.0,0.0,0.0017467631664621472,17.46763166462147,0.5227385072442169,0.9249435125751595,558
theia,101,drop_0.75_mask_20260921,0.75,20260921,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_0.75_mask_20260921,0.75,20260921,quality_gate,344767,7,1124,318324,25312,0.00618921308576481,0.0002764722145424385,0.0005293005671077504,0.003518569532443465,35.18569532443465,0.3959569140587083,0.9233221276978365,1131
theia,101,drop_0.75_mask_20260921,0.75,20260921,confidence_selector,344767,7,1131,318317,25312,0.006151142355008787,0.0002764722145424385,0.000529160524624863,0.0035404823320227393,35.40482332022739,0.3902450894833646,0.9233018241304998,1138
theia,211,drop_0.75_mask_20260921,0.75,20260921,mlp,344767,7,1144,318304,25312,0.006081668114682885,0.0002764722145424385,0.0005289006422364941,0.003581177531241391,35.811775312413914,0.386404962974581,0.9232641175054457,1151
theia,211,drop_0.75_mask_20260921,0.75,20260921,gin,344767,7,1136,318312,25312,0.006124234470691163,0.0002764722145424385,0.0005290605396417505,0.0035561343317222207,35.56134331722221,0.3780769554725915,0.923287321582402,1143
theia,211,drop_0.75_mask_20260921,0.75,20260921,isolation_forest,344767,13,842,318606,25306,0.0152046783625731,0.0005134483984359572,0.000993352181554214,0.0026357967493927026,26.357967493927024,0.5274226136129145,0.9241574744682641,855
theia,211,drop_0.75_mask_20260921,0.75,20260921,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,211,drop_0.75_mask_20260921,0.75,20260921,quality_gate,344767,7,1136,318312,25312,0.006124234470691163,0.0002764722145424385,0.0005290605396417505,0.0035561343317222207,35.56134331722221,0.38417360659347854,0.923287321582402,1143
theia,211,drop_0.75_mask_20260921,0.75,20260921,confidence_selector,344767,7,1141,318307,25312,0.006097560975609756,0.0002764722145424385,0.0005289605924358636,0.0035717863314217026,35.71786331421703,0.38900182479588485,0.9232728190343044,1148
theia,307,drop_0.75_mask_20260921,0.75,20260921,mlp,344767,7,1173,318275,25312,0.005932203389830509,0.0002764722145424385,0.0005283218234650364,0.003671959129498385,36.71959129498385,0.38564747701173696,0.923180002726479,1180
theia,307,drop_0.75_mask_20260921,0.75,20260921,gin,344767,7,1134,318314,25312,0.006134969325153374,0.0002764722145424385,0.0005291005291005291,0.003549873531842428,35.49873531842428,0.37914066594704576,0.9232931226016411,1141
theia,307,drop_0.75_mask_20260921,0.75,20260921,isolation_forest,344767,12,690,318758,25307,0.017094017094017096,0.0004739523677870374,0.0009223319626455555,0.0021599759585284616,21.599759585284616,0.5523649679960653,0.9245954514208147,702
theia,307,drop_0.75_mask_20260921,0.75,20260921,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,307,drop_0.75_mask_20260921,0.75,20260921,quality_gate,344767,7,1134,318314,25312,0.006134969325153374,0.0002764722145424385,0.0005291005291005291,0.003549873531842428,35.49873531842428,0.382887535510493,0.9232931226016411,1141
theia,307,drop_0.75_mask_20260921,0.75,20260921,confidence_selector,344767,7,1155,318293,25312,0.006024096385542169,0.0002764722145424385,0.000528680941052075,0.003615611930580251,36.15611930580251,0.37937384291869447,0.9232322118996308,1162
theia,101,drop_1_mask_20260921,1.0,20260921,mlp,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_1_mask_20260921,1.0,20260921,gin,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_1_mask_20260921,1.0,20260921,isolation_forest,344767,0,0,319448,25319,0.0,0.0,0.0,0.0,0.0,0.5473609667399948,0.9265619969428629,0
theia,101,drop_1_mask_20260921,1.0,20260921,type_rarity,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_1_mask_20260921,1.0,20260921,quality_gate,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,101,drop_1_mask_20260921,1.0,20260921,confidence_selector,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,211,drop_1_mask_20260921,1.0,20260921,mlp,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
theia,211,drop_1_mask_20260921,1.0,20260921,gin,344767,0,3,319445,25319,0.0,0.0,0.0,9.391199819688963e-06,0.09391199819688964,0.4276823881018869,0.9265532954140042,3
