seed,method,domain,n,positive_rate,balanced_accuracy,balanced_error,auroc,explanation_drift,rank_spearman_to_reference,confidence_drift,feature_mean_drift,top_features
73,tree_shap,Thursday-WorkingHours-Morning-WebAttacks,30000,0.031966666666666664,0.5093847758081335,0.49061522419186654,0.9943450917025402,0.0,0.9837004237126387,0.18605479622383903,0.13083599230450602,"[np.str_('Avg Bwd Segment Size'), np.str_('Bwd Packet Length Mean'), np.str_('Bwd Packet Length Std'), np.str_('Destination Port'), np.str_('Init_Win_bytes_backward'), np.str_('Packet Length Mean'), np.str_('Packet Length Std'), np.str_('Packet Length Variance'), np.str_('Subflow Bwd Bytes'), np.str_('Total Length of Bwd Packets')]"
73,tree_shap,Thursday-WorkingHours-Afternoon-Infilteration,30000,0.00016666666666666666,0.49998333055509253,0.5000166694449075,0.9192898816469411,0.0,0.9753788601748291,0.18392508021946768,0.1823050351928649,"[np.str_('Avg Bwd Segment Size'), np.str_('Bwd Packet Length Mean'), np.str_('Bwd Packet Length Std'), np.str_('Destination Port'), np.str_('Init_Win_bytes_backward'), np.str_('Packet Length Mean'), np.str_('Packet Length Std'), np.str_('Packet Length Variance'), np.str_('Subflow Bwd Bytes'), np.str_('Total Length of Bwd Packets')]"
73,tree_shap,Friday-WorkingHours-Morning,30000,0.02723333333333333,0.49998286673748416,0.5000171332625158,0.6731188883586968,0.0,0.9852273161048973,0.18769120475891993,0.12706000510048354,"[np.str_('Avg Bwd Segment Size'), np.str_('Bwd Packet Length Mean'), np.str_('Bwd Packet Length Std'), np.str_('Destination Port'), np.str_('Init_Win_bytes_backward'), np.str_('Packet Length Mean'), np.str_('Packet Length Std'), np.str_('Packet Length Variance'), np.str_('Subflow Bwd Bytes'), np.str_('Total Length of Bwd Packets')]"
73,tree_shap,Friday-WorkingHours-Afternoon-PortScan,30000,0.7569333333333333,0.5003302800775057,0.4996697199224943,0.9546383081069971,0.18181818181818177,0.9222048326144214,0.17960162986487352,0.30552194417729783,"[np.str_('Avg Bwd Segment Size'), np.str_('Bwd Packet Length Mean'), np.str_('Bwd Packet Length Std'), np.str_('Destination Port'), np.str_('Init_Win_bytes_backward'), np.str_('Init_Win_bytes_forward'), np.str_('Packet Length Mean'), np.str_('Packet Length Std'), np.str_('Packet Length Variance'), np.str_('Total Length of Bwd Packets')]"
73,tree_shap,Friday-WorkingHours-Afternoon-DDos,30000,0.5954666666666667,0.9980127630989699,0.001987236901030087,0.9998066398402815,0.5714285714285714,0.9336183532465548,0.2519663210223095,0.4050684295081501,"[np.str_('Avg Bwd Segment Size'), np.str_('Bwd Packet Length Max'), np.str_('Bwd Packet Length Mean'), np.str_('Bwd Packet Length Std'), np.str_('Destination Port'), np.str_('Fwd Packet Length Max'), np.str_('Fwd Packet Length Std'), np.str_('Max Packet Length'), np.str_('Packet Length Std'), np.str_('Packet Length Variance')]"
73,lime,reference_validation,18000,0.1885,0.9992289587547412,0.0007710412452588411,0.9999997175229646,0.0,1.0,0.0,0.0,"[np.str_('Bwd Packet Length Std'), np.str_('Bwd Packets/s'), np.str_('Destination Port'), np.str_('Flow Packets/s'), np.str_('Init_Win_bytes_backward'), np.str_('Init_Win_bytes_forward'), np.str_('Subflow Bwd Packets'), np.str_('Total Backward Packets'), np.str_('Total Length of Bwd Packets'), np.str_('min_seg_size_forward')]"
73,lime,Thursday-WorkingHours-Morning-WebAttacks,30000,0.031966666666666664,0.5093847758081335,0.49061522419186654,0.9943450917025402,0.0,0.8162766729014773,0.18605479622383903,0.13083599230450602,"[np.str_('Bwd Packet Length Std'), np.str_('Bwd Packets/s'), np.str_('Destination Port'), np.str_('Flow Packets/s'), np.str_('Init_Win_bytes_backward'), np.str_('Init_Win_bytes_forward'), np.str_('Subflow Bwd Packets'), np.str_('Total Backward Packets'), np.str_('Total Length of Bwd Packets'), np.str_('min_seg_size_forward')]"
73,lime,Thursday-WorkingHours-Afternoon-Infilteration,30000,0.00016666666666666666,0.49998333055509253,0.5000166694449075,0.9192898816469411,0.0,0.8374623048440659,0.18392508021946768,0.1823050351928649,"[np.str_('Bwd Packet Length Std'), np.str_('Bwd Packets/s'), np.str_('Destination Port'), np.str_('Flow Packets/s'), np.str_('Init_Win_bytes_backward'), np.str_('Init_Win_bytes_forward'), np.str_('Subflow Bwd Packets'), np.str_('Total Backward Packets'), np.str_('Total Length of Bwd Packets'), np.str_('min_seg_size_forward')]"
73,lime,Friday-WorkingHours-Morning,30000,0.02723333333333333,0.49998286673748416,0.5000171332625158,0.6731188883586968,0.0,0.82780471046303,0.18769120475891993,0.12706000510048354,"[np.str_('Bwd Packet Length Std'), np.str_('Bwd Packets/s'), np.str_('Destination Port'), np.str_('Flow Packets/s'), np.str_('Init_Win_bytes_backward'), np.str_('Init_Win_bytes_forward'), np.str_('Subflow Bwd Packets'), np.str_('Total Backward Packets'), np.str_('Total Length of Bwd Packets'), np.str_('min_seg_size_forward')]"
73,lime,Friday-WorkingHours-Afternoon-PortScan,30000,0.7569333333333333,0.5003302800775057,0.4996697199224943,0.9546383081069971,0.0,0.8132992327365729,0.17960162986487352,0.30552194417729783,"[np.str_('Bwd Packet Length Std'), np.str_('Bwd Packets/s'), np.str_('Destination Port'), np.str_('Flow Packets/s'), np.str_('Init_Win_bytes_backward'), np.str_('Init_Win_bytes_forward'), np.str_('Subflow Bwd Packets'), np.str_('Total Backward Packets'), np.str_('Total Length of Bwd Packets'), np.str_('min_seg_size_forward')]"
73,lime,Friday-WorkingHours-Afternoon-DDos,30000,0.5954666666666667,0.9980127630989699,0.001987236901030087,0.9998066398402814,0.0,0.7002328510898194,0.2519663210223095,0.4050684295081501,"[np.str_('Bwd Packet Length Std'), np.str_('Bwd Packets/s'), np.str_('Destination Port'), np.str_('Flow Packets/s'), np.str_('Init_Win_bytes_backward'), np.str_('Init_Win_bytes_forward'), np.str_('Subflow Bwd Packets'), np.str_('Total Backward Packets'), np.str_('Total Length of Bwd Packets'), np.str_('min_seg_size_forward')]"
