setting,method,shot,seed,group,group_external_id,group_degree,top1,top5,top10,mrr,rank
noisy_query,frequency_prior,5,13,Threat Group-3390,G0027,57,0.0,0.0,0.0,0.05,20.0
noisy_query,overlap_cosine,5,13,Threat Group-3390,G0027,57,0.0,0.0,0.0,0.0625,16.0
noisy_query,svd32_graph_embedding,5,13,Threat Group-3390,G0027,57,0.0,0.0,0.0,0.047619047619047616,21.0
noisy_query,random_uniform,5,13,APT33,G0064,31,0.0,0.0,0.0,0.0125,80.0
noisy_query,frequency_prior,5,13,APT33,G0064,31,0.0,0.0,0.0,0.017857142857142856,56.0
noisy_query,overlap_cosine,5,13,APT33,G0064,31,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,13,APT33,G0064,31,0.0,1.0,1.0,0.5,2.0
noisy_query,random_uniform,5,13,FIN10,G0051,11,0.0,0.0,0.0,0.006944444444444444,144.0
noisy_query,frequency_prior,5,13,FIN10,G0051,11,0.0,0.0,0.0,0.008620689655172414,116.0
noisy_query,overlap_cosine,5,13,FIN10,G0051,11,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,13,FIN10,G0051,11,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,13,FIN8,G0061,36,0.0,0.0,0.0,0.018518518518518517,54.0
noisy_query,frequency_prior,5,13,FIN8,G0061,36,0.0,0.0,0.0,0.02127659574468085,47.0
noisy_query,overlap_cosine,5,13,FIN8,G0061,36,0.0,1.0,1.0,0.25,4.0
noisy_query,svd32_graph_embedding,5,13,FIN8,G0061,36,0.0,1.0,1.0,0.25,4.0
noisy_query,random_uniform,5,13,FIN13,G1016,53,0.0,0.0,0.0,0.058823529411764705,17.0
noisy_query,frequency_prior,5,13,FIN13,G1016,53,0.0,0.0,0.0,0.037037037037037035,27.0
noisy_query,overlap_cosine,5,13,FIN13,G1016,53,0.0,0.0,0.0,0.07142857142857142,14.0
noisy_query,svd32_graph_embedding,5,13,FIN13,G1016,53,0.0,0.0,0.0,0.05,20.0
noisy_query,random_uniform,5,13,APT19,G0073,21,0.0,0.0,0.0,0.005847953216374269,171.0
noisy_query,frequency_prior,5,13,APT19,G0073,21,0.0,0.0,0.0,0.0125,80.0
noisy_query,overlap_cosine,5,13,APT19,G0073,21,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,svd32_graph_embedding,5,13,APT19,G0073,21,0.0,1.0,1.0,0.25,4.0
noisy_query,random_uniform,5,42,APT38,G0082,56,0.0,0.0,1.0,0.14285714285714285,7.0
noisy_query,frequency_prior,5,42,APT38,G0082,56,0.0,0.0,0.0,0.041666666666666664,24.0
noisy_query,overlap_cosine,5,42,APT38,G0082,56,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,APT38,G0082,56,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,Indrik Spider,G0119,33,0.0,0.0,0.0,0.017543859649122806,57.0
noisy_query,frequency_prior,5,42,Indrik Spider,G0119,33,0.0,0.0,0.0,0.018867924528301886,53.0
noisy_query,overlap_cosine,5,42,Indrik Spider,G0119,33,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Indrik Spider,G0119,33,0.0,0.0,0.0,0.09090909090909091,11.0
noisy_query,random_uniform,5,42,BlackByte,G1043,48,0.0,0.0,0.0,0.023255813953488372,43.0
noisy_query,frequency_prior,5,42,BlackByte,G1043,48,0.0,0.0,0.0,0.03333333333333333,30.0
noisy_query,overlap_cosine,5,42,BlackByte,G1043,48,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,BlackByte,G1043,48,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,SideCopy,G1008,16,0.0,0.0,0.0,0.02040816326530612,49.0
noisy_query,frequency_prior,5,42,SideCopy,G1008,16,0.0,0.0,0.0,0.01098901098901099,91.0
noisy_query,overlap_cosine,5,42,SideCopy,G1008,16,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,SideCopy,G1008,16,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,GALLIUM,G0093,31,0.0,0.0,0.0,0.007142857142857143,140.0
noisy_query,frequency_prior,5,42,GALLIUM,G0093,31,0.0,0.0,0.0,0.017543859649122806,57.0
noisy_query,overlap_cosine,5,42,GALLIUM,G0093,31,0.0,1.0,1.0,0.25,4.0
noisy_query,svd32_graph_embedding,5,42,GALLIUM,G0093,31,0.0,1.0,1.0,0.25,4.0
noisy_query,random_uniform,5,42,APT3,G0022,44,0.0,0.0,0.0,0.023255813953488372,43.0
noisy_query,frequency_prior,5,42,APT3,G0022,44,0.0,0.0,0.0,0.02857142857142857,35.0
noisy_query,overlap_cosine,5,42,APT3,G0022,44,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,APT3,G0022,44,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,random_uniform,5,42,Mustard Tempest,G1020,12,0.0,0.0,0.0,0.006493506493506494,154.0
noisy_query,frequency_prior,5,42,Mustard Tempest,G1020,12,0.0,0.0,0.0,0.009433962264150943,106.0
noisy_query,overlap_cosine,5,42,Mustard Tempest,G1020,12,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Mustard Tempest,G1020,12,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,random_uniform,5,42,Kimsuky,G0094,130,0.0,0.0,0.0,0.009615384615384616,104.0
noisy_query,frequency_prior,5,42,Kimsuky,G0094,130,1.0,1.0,1.0,1.0,1.0
noisy_query,overlap_cosine,5,42,Kimsuky,G0094,130,0.0,1.0,1.0,0.25,4.0
noisy_query,svd32_graph_embedding,5,42,Kimsuky,G0094,130,0.0,1.0,1.0,0.5,2.0
noisy_query,random_uniform,5,42,EXOTIC LILY,G1011,15,0.0,0.0,0.0,0.0070921985815602835,141.0
noisy_query,frequency_prior,5,42,EXOTIC LILY,G1011,15,0.0,0.0,0.0,0.01020408163265306,98.0
noisy_query,overlap_cosine,5,42,EXOTIC LILY,G1011,15,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,EXOTIC LILY,G1011,15,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,admin@338,G0018,12,0.0,0.0,0.0,0.011904761904761904,84.0
noisy_query,frequency_prior,5,42,admin@338,G0018,12,0.0,0.0,0.0,0.00909090909090909,110.0
noisy_query,overlap_cosine,5,42,admin@338,G0018,12,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,admin@338,G0018,12,0.0,0.0,0.0,0.07692307692307693,13.0
noisy_query,random_uniform,5,42,Volt Typhoon,G1017,81,0.0,0.0,0.0,0.007462686567164179,134.0
noisy_query,frequency_prior,5,42,Volt Typhoon,G1017,81,0.0,0.0,1.0,0.16666666666666666,6.0
noisy_query,overlap_cosine,5,42,Volt Typhoon,G1017,81,0.0,0.0,0.0,0.09090909090909091,11.0
noisy_query,svd32_graph_embedding,5,42,Volt Typhoon,G1017,81,0.0,0.0,0.0,0.07692307692307693,13.0
noisy_query,random_uniform,5,42,Patchwork,G0040,41,0.0,0.0,0.0,0.03125,32.0
noisy_query,frequency_prior,5,42,Patchwork,G0040,41,0.0,0.0,0.0,0.025,40.0
noisy_query,overlap_cosine,5,42,Patchwork,G0040,41,0.0,1.0,1.0,0.5,2.0
noisy_query,svd32_graph_embedding,5,42,Patchwork,G0040,41,0.0,0.0,0.0,0.09090909090909091,11.0
noisy_query,random_uniform,5,42,APT41,G0096,82,0.0,0.0,0.0,0.010752688172043012,93.0
noisy_query,frequency_prior,5,42,APT41,G0096,82,0.0,1.0,1.0,0.2,5.0
noisy_query,overlap_cosine,5,42,APT41,G0096,82,0.0,0.0,0.0,0.041666666666666664,24.0
noisy_query,svd32_graph_embedding,5,42,APT41,G0096,82,0.0,1.0,1.0,0.25,4.0
noisy_query,random_uniform,5,42,Salt Typhoon,G1045,14,0.0,0.0,0.0,0.008,125.0
noisy_query,frequency_prior,5,42,Salt Typhoon,G1045,14,0.0,0.0,0.0,0.00980392156862745,102.0
noisy_query,overlap_cosine,5,42,Salt Typhoon,G1045,14,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Salt Typhoon,G1045,14,0.0,1.0,1.0,0.5,2.0
noisy_query,random_uniform,5,42,Dragonfly,G0035,56,0.0,0.0,0.0,0.008547008547008548,117.0
noisy_query,frequency_prior,5,42,Dragonfly,G0035,56,0.0,0.0,0.0,0.045454545454545456,22.0
noisy_query,overlap_cosine,5,42,Dragonfly,G0035,56,0.0,0.0,1.0,0.1111111111111111,9.0
noisy_query,svd32_graph_embedding,5,42,Dragonfly,G0035,56,0.0,0.0,1.0,0.16666666666666666,6.0
noisy_query,random_uniform,5,42,Evilnum,G0120,11,0.0,0.0,0.0,0.011235955056179775,89.0
noisy_query,frequency_prior,5,42,Evilnum,G0120,11,0.0,0.0,0.0,0.008403361344537815,119.0
noisy_query,overlap_cosine,5,42,Evilnum,G0120,11,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Evilnum,G0120,11,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,Gorgon Group,G0078,16,0.0,0.0,0.0,0.019230769230769232,52.0
noisy_query,frequency_prior,5,42,Gorgon Group,G0078,16,0.0,0.0,0.0,0.010526315789473684,95.0
noisy_query,overlap_cosine,5,42,Gorgon Group,G0078,16,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Gorgon Group,G0078,16,0.0,0.0,0.0,0.043478260869565216,23.0
noisy_query,random_uniform,5,42,menuPass,G0045,46,0.0,0.0,0.0,0.0196078431372549,51.0
noisy_query,frequency_prior,5,42,menuPass,G0045,46,0.0,0.0,0.0,0.030303030303030304,33.0
noisy_query,overlap_cosine,5,42,menuPass,G0045,46,0.0,1.0,1.0,0.25,4.0
noisy_query,svd32_graph_embedding,5,42,menuPass,G0045,46,0.0,0.0,1.0,0.125,8.0
noisy_query,random_uniform,5,42,APT32,G0050,78,0.0,0.0,0.0,0.010309278350515464,97.0
noisy_query,frequency_prior,5,42,APT32,G0050,78,0.0,0.0,1.0,0.125,8.0
noisy_query,overlap_cosine,5,42,APT32,G0050,78,0.0,0.0,0.0,0.09090909090909091,11.0
noisy_query,svd32_graph_embedding,5,42,APT32,G0050,78,0.0,0.0,0.0,0.058823529411764705,17.0
noisy_query,random_uniform,5,42,HAFNIUM,G0125,44,0.0,0.0,0.0,0.0072992700729927005,137.0
noisy_query,frequency_prior,5,42,HAFNIUM,G0125,44,0.0,0.0,0.0,0.027777777777777776,36.0
noisy_query,overlap_cosine,5,42,HAFNIUM,G0125,44,0.0,1.0,1.0,0.5,2.0
noisy_query,svd32_graph_embedding,5,42,HAFNIUM,G0125,44,0.0,0.0,1.0,0.14285714285714285,7.0
noisy_query,random_uniform,5,42,MuddyWater,G0069,68,0.0,0.0,0.0,0.005813953488372093,172.0
noisy_query,frequency_prior,5,42,MuddyWater,G0069,68,0.0,0.0,0.0,0.08333333333333333,12.0
noisy_query,overlap_cosine,5,42,MuddyWater,G0069,68,0.0,0.0,1.0,0.1111111111111111,9.0
noisy_query,svd32_graph_embedding,5,42,MuddyWater,G0069,68,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,random_uniform,5,42,Naikon,G0019,14,0.0,0.0,0.0,0.008849557522123894,113.0
noisy_query,frequency_prior,5,42,Naikon,G0019,14,0.0,0.0,0.0,0.009708737864077669,103.0
noisy_query,overlap_cosine,5,42,Naikon,G0019,14,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,svd32_graph_embedding,5,42,Naikon,G0019,14,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,FIN6,G0037,40,0.0,0.0,0.0,0.009345794392523364,107.0
noisy_query,frequency_prior,5,42,FIN6,G0037,40,0.0,0.0,0.0,0.022222222222222223,45.0
noisy_query,overlap_cosine,5,42,FIN6,G0037,40,0.0,0.0,1.0,0.14285714285714285,7.0
noisy_query,svd32_graph_embedding,5,42,FIN6,G0037,40,0.0,0.0,1.0,0.1111111111111111,9.0
noisy_query,random_uniform,5,42,Gamaredon Group,G0047,70,0.0,0.0,0.0,0.006060606060606061,165.0
noisy_query,frequency_prior,5,42,Gamaredon Group,G0047,70,0.0,0.0,0.0,0.09090909090909091,11.0
noisy_query,overlap_cosine,5,42,Gamaredon Group,G0047,70,0.0,0.0,0.0,0.047619047619047616,21.0
noisy_query,svd32_graph_embedding,5,42,Gamaredon Group,G0047,70,0.0,0.0,0.0,0.07692307692307693,13.0
noisy_query,random_uniform,5,42,Storm-1811,G1046,31,0.0,0.0,0.0,0.008064516129032258,124.0
noisy_query,frequency_prior,5,42,Storm-1811,G1046,31,0.0,0.0,0.0,0.01818181818181818,55.0
noisy_query,overlap_cosine,5,42,Storm-1811,G1046,31,0.0,0.0,0.0,0.07692307692307693,13.0
noisy_query,svd32_graph_embedding,5,42,Storm-1811,G1046,31,0.0,0.0,0.0,0.09090909090909091,11.0
noisy_query,random_uniform,5,42,Leafminer,G0077,17,0.0,0.0,0.0,0.006944444444444444,144.0
noisy_query,frequency_prior,5,42,Leafminer,G0077,17,0.0,0.0,0.0,0.011111111111111112,90.0
noisy_query,overlap_cosine,5,42,Leafminer,G0077,17,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Leafminer,G0077,17,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,TeamTNT,G0139,56,0.0,0.0,0.0,0.008,125.0
noisy_query,frequency_prior,5,42,TeamTNT,G0139,56,0.0,0.0,0.0,0.043478260869565216,23.0
noisy_query,overlap_cosine,5,42,TeamTNT,G0139,56,0.0,1.0,1.0,0.25,4.0
noisy_query,svd32_graph_embedding,5,42,TeamTNT,G0139,56,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,FIN7,G0046,67,0.0,0.0,0.0,0.014285714285714285,70.0
noisy_query,frequency_prior,5,42,FIN7,G0046,67,0.0,0.0,0.0,0.07142857142857142,14.0
noisy_query,overlap_cosine,5,42,FIN7,G0046,67,0.0,0.0,1.0,0.14285714285714285,7.0
noisy_query,svd32_graph_embedding,5,42,FIN7,G0046,67,0.0,1.0,1.0,0.5,2.0
noisy_query,random_uniform,5,42,Sandworm Team,G0034,79,0.0,0.0,0.0,0.017241379310344827,58.0
noisy_query,frequency_prior,5,42,Sandworm Team,G0034,79,0.0,0.0,1.0,0.14285714285714285,7.0
noisy_query,overlap_cosine,5,42,Sandworm Team,G0034,79,0.0,0.0,1.0,0.1111111111111111,9.0
noisy_query,svd32_graph_embedding,5,42,Sandworm Team,G0034,79,0.0,0.0,0.0,0.07692307692307693,13.0
noisy_query,random_uniform,5,42,Machete,G0095,11,0.0,0.0,0.0,0.011111111111111112,90.0
noisy_query,frequency_prior,5,42,Machete,G0095,11,0.0,0.0,0.0,0.008771929824561403,114.0
noisy_query,overlap_cosine,5,42,Machete,G0095,11,0.0,1.0,1.0,0.5,2.0
noisy_query,svd32_graph_embedding,5,42,Machete,G0095,11,0.0,0.0,1.0,0.125,8.0
noisy_query,random_uniform,5,42,APT18,G0026,12,0.0,0.0,0.0,0.008333333333333333,120.0
noisy_query,frequency_prior,5,42,APT18,G0026,12,0.0,0.0,0.0,0.009345794392523364,107.0
noisy_query,overlap_cosine,5,42,APT18,G0026,12,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,svd32_graph_embedding,5,42,APT18,G0026,12,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,random_uniform,5,42,Andariel,G0138,12,0.0,0.0,0.0,0.018867924528301886,53.0
noisy_query,frequency_prior,5,42,Andariel,G0138,12,0.0,0.0,0.0,0.009259259259259259,108.0
noisy_query,overlap_cosine,5,42,Andariel,G0138,12,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,svd32_graph_embedding,5,42,Andariel,G0138,12,0.0,0.0,1.0,0.16666666666666666,6.0
noisy_query,random_uniform,5,42,CURIUM,G1012,19,0.0,0.0,0.0,0.02127659574468085,47.0
noisy_query,frequency_prior,5,42,CURIUM,G1012,19,0.0,0.0,0.0,0.012048192771084338,83.0
noisy_query,overlap_cosine,5,42,CURIUM,G1012,19,0.0,1.0,1.0,0.5,2.0
noisy_query,svd32_graph_embedding,5,42,CURIUM,G1012,19,0.0,0.0,0.0,0.06666666666666667,15.0
noisy_query,random_uniform,5,42,Sidewinder,G0121,30,0.0,0.0,0.0,0.007352941176470588,136.0
noisy_query,frequency_prior,5,42,Sidewinder,G0121,30,0.0,0.0,0.0,0.017241379310344827,58.0
noisy_query,overlap_cosine,5,42,Sidewinder,G0121,30,0.0,0.0,1.0,0.16666666666666666,6.0
noisy_query,svd32_graph_embedding,5,42,Sidewinder,G0121,30,0.0,0.0,1.0,0.16666666666666666,6.0
noisy_query,random_uniform,5,42,Mustang Panda,G0129,85,0.0,0.0,1.0,0.1,10.0
noisy_query,frequency_prior,5,42,Mustang Panda,G0129,85,0.0,1.0,1.0,0.25,4.0
noisy_query,overlap_cosine,5,42,Mustang Panda,G0129,85,0.0,0.0,0.0,0.05263157894736842,19.0
noisy_query,svd32_graph_embedding,5,42,Mustang Panda,G0129,85,0.0,0.0,0.0,0.047619047619047616,21.0
noisy_query,random_uniform,5,42,ZIRCONIUM,G0128,29,0.0,0.0,0.0,0.009174311926605505,109.0
noisy_query,frequency_prior,5,42,ZIRCONIUM,G0128,29,0.0,0.0,0.0,0.016666666666666666,60.0
noisy_query,overlap_cosine,5,42,ZIRCONIUM,G0128,29,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,ZIRCONIUM,G0128,29,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,Rocke,G0106,36,0.0,0.0,0.0,0.011111111111111112,90.0
noisy_query,frequency_prior,5,42,Rocke,G0106,36,0.0,0.0,0.0,0.020833333333333332,48.0
noisy_query,overlap_cosine,5,42,Rocke,G0106,36,0.0,0.0,1.0,0.125,8.0
noisy_query,svd32_graph_embedding,5,42,Rocke,G0106,36,0.0,0.0,0.0,0.05555555555555555,18.0
noisy_query,random_uniform,5,42,Scattered Spider,G1015,64,0.0,0.0,0.0,0.006329113924050633,158.0
noisy_query,frequency_prior,5,42,Scattered Spider,G1015,64,0.0,0.0,0.0,0.0625,16.0
noisy_query,overlap_cosine,5,42,Scattered Spider,G1015,64,0.0,0.0,1.0,0.16666666666666666,6.0
noisy_query,svd32_graph_embedding,5,42,Scattered Spider,G1015,64,0.0,0.0,1.0,0.14285714285714285,7.0
noisy_query,random_uniform,5,42,APT39,G0087,53,0.0,0.0,0.0,0.011235955056179775,89.0
noisy_query,frequency_prior,5,42,APT39,G0087,53,0.0,0.0,0.0,0.038461538461538464,26.0
noisy_query,overlap_cosine,5,42,APT39,G0087,53,0.0,1.0,1.0,0.5,2.0
noisy_query,svd32_graph_embedding,5,42,APT39,G0087,53,0.0,0.0,1.0,0.16666666666666666,6.0
noisy_query,random_uniform,5,42,UNC3886,G1048,49,0.0,0.0,0.0,0.013888888888888888,72.0
noisy_query,frequency_prior,5,42,UNC3886,G1048,49,0.0,0.0,0.0,0.034482758620689655,29.0
noisy_query,overlap_cosine,5,42,UNC3886,G1048,49,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,svd32_graph_embedding,5,42,UNC3886,G1048,49,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,random_uniform,5,42,Contagious Interview,G1052,54,0.0,0.0,0.0,0.01098901098901099,91.0
noisy_query,frequency_prior,5,42,Contagious Interview,G1052,54,0.0,0.0,0.0,0.04,25.0
noisy_query,overlap_cosine,5,42,Contagious Interview,G1052,54,0.0,1.0,1.0,0.25,4.0
noisy_query,svd32_graph_embedding,5,42,Contagious Interview,G1052,54,0.0,1.0,1.0,0.2,5.0
noisy_query,random_uniform,5,42,TA2541,G1018,28,0.0,0.0,0.0,0.015151515151515152,66.0
noisy_query,frequency_prior,5,42,TA2541,G1018,28,0.0,0.0,0.0,0.015873015873015872,63.0
noisy_query,overlap_cosine,5,42,TA2541,G1018,28,0.0,1.0,1.0,0.25,4.0
noisy_query,svd32_graph_embedding,5,42,TA2541,G1018,28,0.0,0.0,1.0,0.14285714285714285,7.0
noisy_query,random_uniform,5,42,Akira,G1024,17,0.0,0.0,0.0,0.021739130434782608,46.0
noisy_query,frequency_prior,5,42,Akira,G1024,17,0.0,0.0,0.0,0.011363636363636364,88.0
noisy_query,overlap_cosine,5,42,Akira,G1024,17,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Akira,G1024,17,0.0,0.0,1.0,0.16666666666666666,6.0
noisy_query,random_uniform,5,42,APT37,G0067,29,0.0,0.0,0.0,0.008849557522123894,113.0
noisy_query,frequency_prior,5,42,APT37,G0067,29,0.0,0.0,0.0,0.01639344262295082,61.0
noisy_query,overlap_cosine,5,42,APT37,G0067,29,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,APT37,G0067,29,0.0,1.0,1.0,0.25,4.0
noisy_query,random_uniform,5,42,Moses Staff,G1009,12,0.0,0.0,0.0,0.012987012987012988,77.0
noisy_query,frequency_prior,5,42,Moses Staff,G1009,12,0.0,0.0,0.0,0.008928571428571428,112.0
noisy_query,overlap_cosine,5,42,Moses Staff,G1009,12,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Moses Staff,G1009,12,0.0,0.0,1.0,0.14285714285714285,7.0
noisy_query,random_uniform,5,42,OilRig,G0049,76,0.0,0.0,0.0,0.008403361344537815,119.0
noisy_query,frequency_prior,5,42,OilRig,G0049,76,0.0,0.0,1.0,0.1,10.0
noisy_query,overlap_cosine,5,42,OilRig,G0049,76,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,svd32_graph_embedding,5,42,OilRig,G0049,76,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,Higaisa,G0126,28,0.0,0.0,0.0,0.012658227848101266,79.0
noisy_query,frequency_prior,5,42,Higaisa,G0126,28,0.0,0.0,0.0,0.015625,64.0
noisy_query,overlap_cosine,5,42,Higaisa,G0126,28,0.0,0.0,1.0,0.14285714285714285,7.0
noisy_query,svd32_graph_embedding,5,42,Higaisa,G0126,28,0.0,0.0,0.0,0.023255813953488372,43.0
noisy_query,random_uniform,5,42,Tropic Trooper,G0081,40,0.0,0.0,0.0,0.0078125,128.0
noisy_query,frequency_prior,5,42,Tropic Trooper,G0081,40,0.0,0.0,0.0,0.023255813953488372,43.0
noisy_query,overlap_cosine,5,42,Tropic Trooper,G0081,40,0.0,1.0,1.0,0.5,2.0
noisy_query,svd32_graph_embedding,5,42,Tropic Trooper,G0081,40,0.0,0.0,0.0,0.07692307692307693,13.0
noisy_query,random_uniform,5,42,Sea Turtle,G1041,27,0.0,0.0,0.0,0.010526315789473684,95.0
noisy_query,frequency_prior,5,42,Sea Turtle,G1041,27,0.0,0.0,0.0,0.014705882352941176,68.0
noisy_query,overlap_cosine,5,42,Sea Turtle,G1041,27,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,svd32_graph_embedding,5,42,Sea Turtle,G1041,27,0.0,1.0,1.0,0.25,4.0
noisy_query,random_uniform,5,42,Aquatic Panda,G0143,35,0.0,0.0,0.0,0.034482758620689655,29.0
noisy_query,frequency_prior,5,42,Aquatic Panda,G0143,35,0.0,0.0,0.0,0.02,50.0
noisy_query,overlap_cosine,5,42,Aquatic Panda,G0143,35,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Aquatic Panda,G0143,35,0.0,0.0,0.0,0.07142857142857142,14.0
noisy_query,random_uniform,5,42,Ke3chang,G0004,46,0.0,0.0,0.0,0.008547008547008548,117.0
noisy_query,frequency_prior,5,42,Ke3chang,G0004,46,0.0,0.0,0.0,0.03125,32.0
noisy_query,overlap_cosine,5,42,Ke3chang,G0004,46,0.0,1.0,1.0,0.2,5.0
noisy_query,svd32_graph_embedding,5,42,Ke3chang,G0004,46,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,random_uniform,5,42,Saint Bear,G1031,18,0.0,0.0,0.0,0.037037037037037035,27.0
noisy_query,frequency_prior,5,42,Saint Bear,G1031,18,0.0,0.0,0.0,0.011494252873563218,87.0
noisy_query,overlap_cosine,5,42,Saint Bear,G1031,18,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Saint Bear,G1031,18,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,APT1,G0006,23,0.0,0.0,0.0,0.014925373134328358,67.0
noisy_query,frequency_prior,5,42,APT1,G0006,23,0.0,0.0,0.0,0.013513513513513514,74.0
noisy_query,overlap_cosine,5,42,APT1,G0006,23,0.0,1.0,1.0,0.5,2.0
noisy_query,svd32_graph_embedding,5,42,APT1,G0006,23,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,Confucius,G0142,19,0.0,1.0,1.0,0.5,2.0
noisy_query,frequency_prior,5,42,Confucius,G0142,19,0.0,0.0,0.0,0.011627906976744186,86.0
noisy_query,overlap_cosine,5,42,Confucius,G0142,19,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Confucius,G0142,19,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,random_uniform,5,42,BlackTech,G0098,14,0.0,0.0,0.0,0.00980392156862745,102.0
noisy_query,frequency_prior,5,42,BlackTech,G0098,14,0.0,0.0,0.0,0.009900990099009901,101.0
noisy_query,overlap_cosine,5,42,BlackTech,G0098,14,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,BlackTech,G0098,14,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,Leviathan,G0065,50,0.0,0.0,0.0,0.017857142857142856,56.0
noisy_query,frequency_prior,5,42,Leviathan,G0065,50,0.0,0.0,0.0,0.03571428571428571,28.0
noisy_query,overlap_cosine,5,42,Leviathan,G0065,50,0.0,0.0,1.0,0.16666666666666666,6.0
noisy_query,svd32_graph_embedding,5,42,Leviathan,G0065,50,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,Blue Mockingbird,G0108,22,0.0,0.0,0.0,0.0196078431372549,51.0
noisy_query,frequency_prior,5,42,Blue Mockingbird,G0108,22,0.0,0.0,0.0,0.013157894736842105,76.0
noisy_query,overlap_cosine,5,42,Blue Mockingbird,G0108,22,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Blue Mockingbird,G0108,22,0.0,0.0,0.0,0.03571428571428571,28.0
noisy_query,random_uniform,5,42,Winter Vivern,G1035,27,0.0,0.0,0.0,0.01818181818181818,55.0
noisy_query,frequency_prior,5,42,Winter Vivern,G1035,27,0.0,0.0,0.0,0.014925373134328358,67.0
noisy_query,overlap_cosine,5,42,Winter Vivern,G1035,27,1.0,1.0,1.0,1.0,1.0
noisy_query,svd32_graph_embedding,5,42,Winter Vivern,G1035,27,0.0,0.0,0.0,0.07142857142857142,14.0
noisy_query,random_uniform,5,42,Turla,G0010,68,0.0,0.0,0.0,0.017543859649122806,57.0
noisy_query,frequency_prior,5,42,Turla,G0010,68,0.0,0.0,0.0,0.07692307692307693,13.0
noisy_query,overlap_cosine,5,42,Turla,G0010,68,0.0,1.0,1.0,0.3333333333333333,3.0
noisy_query,svd32_graph_embedding,5,42,Turla,G0010,68,1.0,1.0,1.0,1.0,1.0
noisy_query,random_uniform,5,42,Storm-0501,G1053,42,0.0,0.0,0.0,0.037037037037037035,27.0
